Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection (km),Number of Lanes,Day of Week,Time of Day,Derived typical travel time,Derived lost time,Derived gained time
3MB-SB,06/11/2019 22:00,2019,11,6,22,0,971,10.32,70.1,182.98,0,3,2,0,0,0,0,78.13,163.5,0,26,few clouds,F,3.5475545,4,4,Late Evening,127.71,55.27,0.00
3MB-SB,06/11/2019 23:00,2019,11,6,23,0,441,0.71,53.61,240.64,0,4,0,0,0,0,0,80.01,159.62,0,26,few clouds,F,3.547820833,4,4,Late Evening,127.72,112.92,0.00
3MB-SB,07/11/2019 00:00,2019,11,7,0,0,226,0.93,83.33,153.84,0,2,33,0,0,0,0,85.25,149.82,0,26,few clouds,E,3.547948111,4,5,Late Night,127.73,26.11,0.00
3MB-SB,07/11/2019 01:00,2019,11,7,1,0,92,0.89,75.1,170.26,0,2,50,0,0,0,0,85.31,149.72,0,26,few clouds,F,3.547971,4,5,Late Night,127.73,42.53,0.00
3MB-SB,07/11/2019 02:00,2019,11,7,2,0,58,1.92,81.18,158.16,0,2,38,0,0,0,0,83.58,152.82,0,25,few clouds,F,3.548317694,4,5,Late Night,127.74,30.42,0.00
3MB-SB,07/11/2019 05:00,2019,11,7,5,0,113,1.05,86.66,147.42,0,2,27,0,0,0,0,82.91,154.07,0,,,E,3.593323806,4,5,Early Morning,129.36,18.06,0.00
3MB-SB,07/11/2019 06:00,2019,11,7,6,0,699,0.63,70.2,186.53,0,3,6,0,0,0,0,73.13,176.89,0,24,few clouds,F,3.5565295,4,5,Early Morning,128.04,58.49,0.00
3MB-SB,07/11/2019 07:00,2019,11,7,7,0,1165,0.93,41.43,339.73,0,5,39,20.5,0,0,20,60.66,211.07,0,24,mist,F,3.553009444,4,5,Early Morning,127.91,211.82,0.00
3MB-SB,07/11/2019 08:00,2019,11,7,8,0,861,9.43,51.91,265.13,0,4,25,0,0,0,0,62.44,204.85,0,24,haze,F,3.549271111,4,5,Early Morning,127.77,137.36,0.00
3MB-SB,07/11/2019 09:00,2019,11,7,9,0,893,2.85,75.95,168.73,0,2,48,0,0,0,0,72.64,175.9,0,26,haze,F,3.5477845,4,5,Late Morning,127.72,41.01,0.00
3MB-SB,07/11/2019 10:00,2019,11,7,10,0,893,0.64,75.37,170.1,0,2,50,0,0,0,0,74.94,170.43,0,27,haze,F,3.547512222,4,5,Late Morning,127.71,42.39,0.00
3MB-SB,07/11/2019 11:00,2019,11,7,11,0,1021,0.76,71.85,178.8,0,2,58,0,0,0,0,73.04,174.85,0,29,broken clouds,F,3.548484333,4,5,Late Morning,127.75,51.05,0.00
3MB-SB,07/11/2019 12:00,2019,11,7,12,0,1051,0.69,73.09,174.91,0,2,54,0,0,0,0,74.67,171.08,0,30,broken clouds,F,3.5472625,4,5,Early Afternoon,127.70,47.21,0.00
3MB-SB,07/11/2019 13:00,2019,11,7,13,0,951,0.82,73.52,174.37,0,2,54,0,0,0,0,76.5,166.93,0,30,broken clouds,F,3.550033972,4,5,Early Afternoon,127.80,46.57,0.00
3MB-SB,07/11/2019 14:00,2019,11,7,14,0,964,0.65,80.58,158.93,0,2,38,0,0,0,0,76.67,166.69,0,27,scattered clouds,F,3.5467675,4,5,Early Afternoon,127.68,31.25,0.00
3MB-SB,07/11/2019 15:00,2019,11,7,15,0,900,0.79,77.64,165.01,0,2,45,0,0,0,0,80.38,158.85,0,31,broken clouds,F,3.5470045,4,5,Late Afternoon,127.69,37.32,0.00
3MB-SB,07/11/2019 16:00,2019,11,7,16,0,959,0.72,76.8,166.73,0,2,46,0,0,0,0,78.91,161.82,0,32,broken clouds,F,3.548003667,4,5,Late Afternoon,127.73,39.00,0.00
3MB-SB,07/11/2019 17:00,2019,11,7,17,0,972,0.9,77.97,164.6,0,2,44,0,0,0,0,79.89,159.88,0,32,scattered clouds,F,3.547559,4,5,Late Afternoon,127.71,36.89,0.00
3MB-SB,07/11/2019 18:00,2019,11,7,18,0,971,0.67,80.09,160.01,0,2,40,0,0,0,0,80.81,158.04,0,30,scattered clouds,F,3.547465,4,5,Evening,127.71,32.30,0.00
3MB-SB,07/11/2019 19:00,2019,11,7,19,0,898,0.85,79.22,161.55,0,2,41,0,0,0,0,78.93,161.8,0,29,few clouds,F,3.54732,4,5,Evening,127.70,33.85,0.00
3MB-SB,07/11/2019 20:00,2019,11,7,20,0,1069,1.48,75.85,168.67,0,2,48,0,0,0,0,75.6,168.92,0,28,few clouds,F,3.547426667,4,5,Evening,127.71,40.96,0.00
3MB-SB,07/11/2019 21:00,2019,11,7,21,0,997,1.79,77.81,164.37,0,2,44,0,0,0,0,76.38,167.2,0,27,few clouds,F,3.547977778,4,5,Late Evening,127.73,36.64,0.00
3MB-SB,07/11/2019 22:00,2019,11,7,22,0,750,0.76,73.34,175.46,0,2,55,0,0,0,0,79,161.68,0,27,few clouds,F,3.547524444,4,5,Late Evening,127.71,47.75,0.00
3MB-SB,07/11/2019 23:00,2019,11,7,23,0,619,0.74,66.88,197.36,0,3,17,0,0,0,0,81.95,155.84,0,27,few clouds,F,3.547414667,4,5,Late Evening,127.71,69.65,0.00
3MB-SB,08/11/2019 00:00,2019,11,8,0,0,274,0.43,88.18,145.11,0,2,25,0,0,0,0,84.72,150.74,0,26,few clouds,E,3.547981861,4,6,Late Night,127.73,17.38,0.00
3MB-SB,08/11/2019 01:00,2019,11,8,1,0,120,1.06,87.02,146.87,0,2,26,0,0,0,0,88.99,143.53,0,25,few clouds,E,3.548901778,4,6,Late Night,127.76,19.11,0.00
3MB-SB,08/11/2019 02:00,2019,11,8,2,0,43,1.18,75.5,170.77,0,2,50,0,0,0,0,87.28,146.38,0,25,few clouds,F,3.549500306,4,6,Late Night,127.78,42.99,0.00
3MB-SB,08/11/2019 05:00,2019,11,8,5,0,80,0.93,81.62,156.66,0,2,36,0,0,0,0,79.61,160.51,0,25,few clouds,F,3.578841667,4,6,Early Morning,128.84,27.82,0.00
3MB-SB,08/11/2019 06:00,2019,11,8,6,0,626,0.58,73.34,175.9,0,2,55,0,0,0,0,72.79,177,0,24,few clouds,F,3.549198222,4,6,Early Morning,127.77,48.13,0.00
3MB-SB,08/11/2019 07:00,2019,11,8,7,0,1123,1.41,63.86,202.8,0,3,22,0,0,0,0,61.24,208.64,0,24,few clouds,F,3.548757333,4,6,Early Morning,127.76,75.04,0.00
3MB-SB,08/11/2019 08:00,2019,11,8,8,0,839,1.5,77.03,166.86,0,2,46,0,0,0,0,63.98,199.68,0,25,few clouds,F,3.547679778,4,6,Early Morning,127.72,39.14,0.00
3MB-SB,08/11/2019 09:00,2019,11,8,9,0,827,0.93,80.78,158.63,0,2,38,0,0,0,0,69.68,183.29,0,26,haze,F,3.547572917,4,6,Late Morning,127.71,30.92,0.00
3MB-SB,08/11/2019 10:00,2019,11,8,10,0,1014,0.9,77.82,164.33,0,2,44,0,0,0,0,72.75,175.55,0,28,broken clouds,F,3.547285278,4,6,Late Morning,127.70,36.63,0.00
3MB-SB,08/11/2019 11:00,2019,11,8,11,0,1077,0.7,75.79,168.63,0,2,48,0,0,0,0,70.34,181.55,0,30,broken clouds,F,3.546935333,4,6,Late Morning,127.69,40.94,0.00
3MB-SB,08/11/2019 12:00,2019,11,8,12,0,985,0.64,70.95,181.22,0,3,1,0,0,0,0,72.19,176.88,0,31,broken clouds,F,3.548087278,4,6,Early Afternoon,127.73,53.49,0.00
3MB-SB,08/11/2019 13:00,2019,11,8,13,0,1096,0.87,59.46,241.73,0,4,1,0,0,0,0,75.46,169.27,0,31,broken clouds,F,3.548621194,4,6,Early Afternoon,127.75,113.98,0.00
3MB-SB,08/11/2019 14:00,2019,11,8,14,0,997,0.87,76.92,166.52,0,2,46,0,0,0,0,78.13,163.51,0,31,broken clouds,F,3.547247556,4,6,Early Afternoon,127.70,38.82,0.00
3MB-SB,08/11/2019 15:00,2019,11,8,15,0,1039,0.91,77.15,166.08,0,2,46,0,0,0,0,80.66,158.32,0,32,broken clouds,F,3.547318056,4,6,Late Afternoon,127.70,38.38,0.00
3MB-SB,08/11/2019 16:00,2019,11,8,16,0,905,0.85,81.98,156.03,0,2,36,0,0,0,0,80.57,158.5,0,32,scattered clouds,F,3.547304056,4,6,Late Afternoon,127.70,28.33,0.00
3MB-SB,08/11/2019 17:00,2019,11,8,17,0,1077,0.81,77.71,165.43,0,2,45,0,0,0,0,79.66,160.31,0,32,scattered clouds,F,3.547486667,4,6,Late Afternoon,127.71,37.72,0.00
3MB-SB,08/11/2019 18:00,2019,11,8,18,0,1218,0.87,81.26,157.33,0,2,37,0,0,0,0,78.95,161.76,0,30,few clouds,F,3.547957111,4,6,Evening,127.73,29.60,0.00
3MB-SB,08/11/2019 19:00,2019,11,8,19,0,1098,1,77.25,165.51,0,2,45,0,0,0,0,78.98,161.72,0,30,scattered clouds,F,3.547421111,4,6,Evening,127.71,37.80,0.00
3MB-SB,08/11/2019 20:00,2019,11,8,20,0,1020,1.2,73.17,175.52,0,2,55,0,0,0,0,74.77,170.8,0,28,few clouds,F,3.547611,4,6,Evening,127.71,47.81,0.00
3MB-SB,08/11/2019 21:00,2019,11,8,21,0,927,1.09,77.43,166.04,0,2,46,0,0,0,0,77.29,165.24,0,28,few clouds,F,3.547547556,4,6,Late Evening,127.71,38.33,0.00
3MB-SB,08/11/2019 22:00,2019,11,8,22,0,771,0.78,77.51,165.04,0,2,45,0,0,0,0,80.06,159.52,0,27,few clouds,F,3.54722625,4,6,Late Evening,127.70,37.34,0.00
3MB-SB,08/11/2019 23:00,2019,11,8,23,0,689,0.98,79.65,160.47,0,2,40,0,0,0,0,82.35,155.07,0,27,few clouds,F,3.548304111,4,6,Late Evening,127.74,32.73,0.00
3MB-SB,09/11/2019 00:00,2019,11,9,0,0,461,0.69,84.7,151.22,0,2,31,0,0,0,0,84.73,150.76,0,27,few clouds,E,3.548281556,4,7,Late Night,127.74,23.48,0.00
3MB-SB,09/11/2019 01:00,2019,11,9,1,0,181,0.56,89.14,144.93,0,2,24,0,0,0,0,89.24,143.14,0,27,few clouds,E,3.549137194,4,7,Late Night,127.77,17.16,0.00
3MB-SB,09/11/2019 02:00,2019,11,9,2,0,125,1.05,94.47,135.24,0,2,15,0,0,0,0,91.01,140.39,0,27,few clouds,D,3.547682167,4,7,Late Night,127.72,7.52,0.00
3MB-SB,09/11/2019 03:00,2019,11,9,3,0,27,0.76,81.48,158.74,0,2,38,0,0,0,0,90.03,141.86,0,27,few clouds,F,3.547374833,4,7,Late Night,127.71,31.03,0.00
3MB-SB,09/11/2019 05:00,2019,11,9,5,0,106,1.08,86.62,147.73,0,2,27,0,0,0,0,86.34,147.91,0,26,few clouds,E,3.561075028,4,7,Early Morning,128.20,19.53,0.00
3MB-SB,09/11/2019 06:00,2019,11,9,6,0,311,0.85,77.33,165.8,0,2,45,0,0,0,0,77.41,165.61,0,25,few clouds,F,3.548911833,4,7,Early Morning,127.76,38.04,0.00
3MB-SB,09/11/2019 07:00,2019,11,9,7,0,505,0.74,77.78,165.07,0,2,45,0,0,0,0,73.91,172.86,0,25,few clouds,F,3.548677556,4,7,Early Morning,127.75,37.32,0.00
3MB-SB,09/11/2019 08:00,2019,11,9,8,0,741,0.56,81.65,156.86,0,2,36,0,0,0,0,77.08,165.74,0,25,scattered clouds,F,3.5475315,4,7,Early Morning,127.71,29.15,0.00
3MB-SB,09/11/2019 09:00,2019,11,9,9,0,793,0.71,75.01,170.63,0,2,50,0,0,0,0,73.83,172.98,0,27,scattered clouds,F,3.547928,4,7,Late Morning,127.73,42.90,0.00
3MB-SB,09/11/2019 10:00,2019,11,9,10,0,968,0.8,76.4,167.51,0,2,47,0,0,0,0,72.72,175.64,0,28,scattered clouds,F,3.547144444,4,7,Late Morning,127.70,39.81,0.00
3MB-SB,09/11/2019 11:00,2019,11,9,11,0,830,0.65,78.12,163.63,0,2,43,0,0,0,0,75.65,168.8,0,30,scattered clouds,F,3.547234167,4,7,Late Morning,127.70,35.93,0.00
3MB-SB,09/11/2019 12:00,2019,11,9,12,0,945,0.59,74.85,171.09,0,2,51,0,0,0,0,75.14,169.95,0,31,scattered clouds,F,3.546988917,4,7,Early Afternoon,127.69,43.40,0.00
3MB-SB,09/11/2019 13:00,2019,11,9,13,0,979,0.78,74.08,172.71,0,2,52,0,0,0,0,76.43,167.07,0,32,broken clouds,F,3.547793,4,7,Early Afternoon,127.72,44.99,0.00
3MB-SB,09/11/2019 14:00,2019,11,9,14,0,1072,0.74,75.09,170.83,0,2,50,0,0,0,0,77.67,164.44,0,33,broken clouds,F,3.547234167,4,7,Early Afternoon,127.70,43.13,0.00
3MB-SB,09/11/2019 15:00,2019,11,9,15,0,957,0.74,79.51,161.01,0,2,41,0,0,0,0,80.34,158.95,0,27,thunderstorm with light rain,F,3.547162306,4,7,Late Afternoon,127.70,33.31,0.00
3MB-SB,09/11/2019 16:00,2019,11,9,16,0,1025,0.88,76.72,166.71,0,2,46,0,0,0,0,80.47,158.69,0,28,thunderstorm,F,3.54714875,4,7,Late Afternoon,127.70,39.01,0.00
3MB-SB,09/11/2019 17:00,2019,11,9,17,0,960,0.82,78.58,163.04,0,2,43,0,0,0,0,81.31,157.05,0,28,thunderstorm,F,3.547356722,4,7,Late Afternoon,127.70,35.34,0.00
3MB-SB,09/11/2019 18:00,2019,11,9,18,0,898,0.87,79.93,159.99,0,2,39,0,0,0,0,81.46,156.77,0,28,broken clouds,F,3.548106083,4,7,Evening,127.73,32.26,0.00
3MB-SB,09/11/2019 19:00,2019,11,9,19,0,943,0.85,78.66,162.83,0,2,42,0,0,0,0,80.93,157.83,0,27,broken clouds,F,3.547328,4,7,Evening,127.70,35.13,0.00
3MB-SB,09/11/2019 20:00,2019,11,9,20,0,891,0.9,72.08,178.12,0,2,58,0,0,0,0,77.34,165.12,0,27,thunderstorm,F,3.5477345,4,7,Evening,127.72,50.40,0.00
3MB-SB,09/11/2019 21:00,2019,11,9,21,0,881,1.08,77.9,164.29,0,2,44,0,0,0,0,79.62,160.41,0,27,thunderstorm,F,3.547407472,4,7,Late Evening,127.71,36.58,0.00
3MB-SB,09/11/2019 22:00,2019,11,9,22,0,595,0.77,79.31,162.18,0,2,42,0,0,0,0,81.43,156.83,0,27,thunderstorm,F,3.547686722,4,7,Late Evening,127.72,34.46,0.00
3MB-SB,09/11/2019 23:00,2019,11,9,23,0,438,0.66,90.2,141.69,0,2,21,0,0,0,0,82.82,154.21,0,27,thunderstorm,E,3.547224083,4,7,Late Evening,127.70,13.99,0.00
3MB-SB,10/11/2019 00:00,2019,11,10,0,0,254,0.82,82.25,155.33,0,2,35,0,0,0,0,87.09,146.63,0,29,light rain,E,3.546930667,4,1,Late Night,127.69,27.64,0.00
3MB-SB,10/11/2019 01:00,2019,11,10,1,0,138,0.7,89.02,143.72,0,2,23,0,0,0,0,89.72,142.32,0,27,thunderstorm,E,3.550449083,4,1,Late Night,127.82,15.90,0.00
3MB-SB,10/11/2019 06:00,2019,11,10,6,0,173,0.81,83.19,153.96,0,2,33,0,0,0,0,78.69,162.43,0,25,few clouds,E,3.551971333,4,1,Early Morning,127.87,26.09,0.00
3MB-SB,10/11/2019 07:00,2019,11,10,7,0,331,0.67,73.33,176.11,0,2,56,0,0,0,0,77.46,165.08,0,25,few clouds,F,3.547827,4,1,Early Morning,127.72,48.39,0.00
3MB-SB,10/11/2019 08:00,2019,11,10,8,0,439,0.34,77.87,165.07,0,2,45,0,0,0,0,81.81,156.12,0,25,few clouds,F,3.547945139,4,1,Early Morning,127.73,37.34,0.00
3MB-SB,10/11/2019 09:00,2019,11,10,9,0,583,0.49,85.26,150.7,0,2,30,0,0,0,0,82.25,155.29,0,27,scattered clouds,E,3.5474625,4,1,Late Morning,127.71,22.99,0.00
3MB-SB,10/11/2019 10:00,2019,11,10,10,0,589,0.56,88.2,145.05,0,2,25,0,0,0,0,82.26,155.25,0,28,scattered clouds,E,3.547284167,4,1,Late Morning,127.70,17.35,0.00
3MB-SB,10/11/2019 11:00,2019,11,10,11,0,682,0.69,92.02,138.86,0,2,18,0,0,0,0,85.62,149.15,0,29,scattered clouds,E,3.5476875,4,1,Late Morning,127.72,11.14,0.00
3MB-SB,10/11/2019 12:00,2019,11,10,12,0,672,0.64,88.09,145.24,0,2,25,0,0,0,0,85.86,148.75,0,29,broken clouds,E,3.5483,4,1,Early Afternoon,127.74,17.50,0.00
3MB-SB,10/11/2019 13:00,2019,11,10,13,0,746,0.6,85.38,150.17,0,2,30,0,0,0,0,84,152.07,0,29,broken clouds,E,3.5475655,4,1,Early Afternoon,127.71,22.46,0.00
3MB-SB,10/11/2019 14:00,2019,11,10,14,0,838,0.63,82.25,155.82,0,2,35,0,0,0,0,84.06,151.93,0,28,light rain,E,3.54722625,4,1,Early Afternoon,127.70,28.12,0.00
3MB-SB,10/11/2019 15:00,2019,11,10,15,0,860,0.63,74.5,172.59,0,2,52,0,0,0,0,82.35,155.07,0,27,light rain,F,3.547107361,4,1,Late Afternoon,127.70,44.89,0.00
3MB-SB,10/11/2019 16:00,2019,11,10,16,0,851,0.53,78.82,162.9,0,2,42,0,0,0,0,84.55,151.03,0,26,light rain,F,3.547174222,4,1,Late Afternoon,127.70,35.20,0.00
3MB-SB,10/11/2019 17:00,2019,11,10,17,0,794,0.75,82.88,155.64,0,2,35,0,0,0,0,85.28,149.74,0,27,broken clouds,E,3.548778306,4,1,Late Afternoon,127.76,27.88,0.00
3MB-SB,10/11/2019 18:00,2019,11,10,18,0,116,0.1,91.23,140.18,0,2,20,0,0,0,0,82.91,154.09,0,27,scattered clouds,E,3.546994861,4,1,Evening,127.69,12.49,0.00
3MB-SB,10/11/2019 20:00,2019,11,10,20,0,295,0.85,60.33,212.34,0,3,32,0,0,0,0,77.45,164.87,0,26,few clouds,F,3.5472785,4,1,Evening,127.70,84.64,0.00
3MB-SB,10/11/2019 21:00,2019,11,10,21,0,694,0.66,81.69,156.74,0,2,36,0,0,0,0,79.58,160.47,0,25,few clouds,F,3.547411722,4,1,Late Evening,127.71,29.03,0.00
3MB-SB,10/11/2019 22:00,2019,11,10,22,0,468,0.79,80.87,158.12,0,2,38,0,0,0,0,82.19,155.38,0,25,few clouds,F,3.546946389,4,1,Late Evening,127.69,30.43,0.00
3MB-SB,10/11/2019 23:00,2019,11,10,23,0,314,0.73,80.77,158.28,0,2,38,0,0,0,0,85.07,150.1,0,25,few clouds,F,3.548266417,4,1,Late Evening,127.74,30.54,0.00
3MB-SB,11/11/2019 00:00,2019,11,11,0,0,203,0.58,83.75,152.55,0,2,32,0,0,0,0,87.33,146.27,0,25,few clouds,E,3.54729125,4,2,Late Night,127.70,24.85,0.00
3MB-SB,11/11/2019 01:00,2019,11,11,1,0,123,1.34,81.67,156.84,0,2,36,0,0,0,0,88.59,144.15,0,25,few clouds,F,3.547972333,4,2,Late Night,127.73,29.11,0.00
3MB-SB,11/11/2019 02:00,2019,11,11,2,0,64,1.05,90.5,142.01,0,2,22,0,0,0,0,89.86,142.14,0,25,few clouds,E,3.547875056,4,2,Late Night,127.72,14.29,0.00
3MB-SB,11/11/2019 05:00,2019,11,11,5,0,83,1.1,90.1,143.25,0,2,23,0,0,0,0,88.58,144.19,0,28,few clouds,E,3.659267778,4,2,Early Morning,131.73,11.52,0.00
3MB-SB,11/11/2019 06:00,2019,11,11,6,0,287,0.56,80.28,159.46,0,2,39,0,0,0,0,64.55,204.08,0,24,few clouds,F,3.723938944,4,2,Early Morning,134.06,25.40,0.00
3MB-SB,11/11/2019 07:00,2019,11,11,7,0,428,0.41,73.62,174.81,0,2,54,0,0,0,0,31.22,429.41,110.18,24,few clouds,F,3.567592,4,2,Early Morning,128.43,46.38,0.00
3MB-SB,11/11/2019 08:00,2019,11,11,8,0,498,0.54,78.02,164.61,0,2,44,0,0,0,0,23.52,546.06,226.83,25,mist,F,3.78932925,4,2,Early Morning,136.42,28.19,0.00
3MB-SB,11/11/2019 09:00,2019,11,11,9,0,584,0.69,80.98,158.43,0,2,38,0,0,0,0,47.53,287.01,0,25,haze,F,3.5490625,4,2,Late Morning,127.77,30.66,0.00
3MB-SB,11/11/2019 10:00,2019,11,11,10,0,755,0.63,76.41,167.85,0,2,47,0,0,0,0,69.25,184.5,0,27,scattered clouds,F,3.547029694,4,2,Late Morning,127.69,40.16,0.00
3MB-SB,11/11/2019 11:00,2019,11,11,11,0,862,0.61,79.8,160.53,0,2,40,0,0,0,0,72.59,175.91,0,27,scattered clouds,F,3.547171694,4,2,Late Morning,127.70,32.83,0.00
3MB-SB,11/11/2019 12:00,2019,11,11,12,0,794,0.71,79.5,160.74,0,2,40,0,0,0,0,70.33,181.57,0,28,broken clouds,F,3.548959056,4,2,Early Afternoon,127.76,32.98,0.00
3MB-SB,11/11/2019 13:00,2019,11,11,13,0,800,0.65,81.59,157.13,0,2,37,0,0,0,0,74.38,171.77,0,30,broken clouds,F,3.547465,4,2,Early Afternoon,127.71,29.42,0.00
3MB-SB,11/11/2019 14:00,2019,11,11,14,0,905,0.61,81.1,157.69,0,2,37,0,0,0,0,78.93,161.8,0,31,broken clouds,F,3.547265083,4,2,Early Afternoon,127.70,29.99,0.00
3MB-SB,11/11/2019 15:00,2019,11,11,15,0,838,0.65,82.01,155.88,0,2,35,0,0,0,0,80.27,159.09,0,31,broken clouds,F,3.54782625,4,2,Late Afternoon,127.72,28.16,0.00
3MB-SB,11/11/2019 16:00,2019,11,11,16,0,783,0.69,82.44,155.02,0,2,35,0,0,0,0,81.45,156.81,0,32,broken clouds,E,3.547255833,4,2,Late Afternoon,127.70,27.32,0.00
3MB-SB,11/11/2019 17:00,2019,11,11,17,0,854,0.86,78.32,165.27,0,2,45,0,0,0,0,79.17,161.3,0,31,broken clouds,F,3.547333333,4,2,Late Afternoon,127.70,37.57,0.00
3MB-SB,11/11/2019 18:00,2019,11,11,18,0,854,0.69,78.78,164.1,0,2,44,0,0,0,0,80,159.63,0,29,broken clouds,F,3.548213278,4,2,Evening,127.74,36.36,0.00
3MB-SB,11/11/2019 19:00,2019,11,11,19,0,906,0.85,81.32,158.08,0,2,38,0,0,0,0,79.27,161.14,0,29,broken clouds,F,3.547572,4,2,Evening,127.71,30.37,0.00
3MB-SB,11/11/2019 20:00,2019,11,11,20,0,768,0.67,76.45,167.85,0,2,47,0,0,0,0,75.36,169.47,0,27,thunderstorm,F,3.548197778,4,2,Evening,127.74,40.11,0.00
3MB-SB,11/11/2019 21:00,2019,11,11,21,0,657,0.78,70.92,184.02,0,3,4,0,0,0,0,77.2,165.46,0,27,thunderstorm,F,3.547154667,4,2,Late Evening,127.70,56.32,0.00
3MB-SB,11/11/2019 22:00,2019,11,11,22,0,500,0.8,71.65,178.91,0,2,58,0,0,0,0,76.64,166.62,0,27,few clouds,F,3.548241417,4,2,Late Evening,127.74,51.17,0.00
3MB-SB,11/11/2019 23:00,2019,11,11,23,0,314,0.57,86.54,148.86,0,2,28,0,0,0,0,82.79,154.29,0,27,few clouds,E,3.547475333,4,2,Late Evening,127.71,21.15,0.00
3MB-SB,12/11/2019 00:00,2019,11,12,0,0,179,0.96,80.83,159.67,0,2,39,0,0,0,0,84.08,151.89,0,26,few clouds,F,3.547458444,4,3,Late Night,127.71,31.96,0.00
3MB-SB,12/11/2019 01:00,2019,11,12,1,0,83,1.27,78.06,165.3,0,2,45,0,0,0,0,84.62,150.92,0,26,few clouds,F,3.547652778,4,3,Late Night,127.72,37.58,0.00
3MB-SB,12/11/2019 05:00,2019,11,12,5,0,137,0.8,90.58,141.22,0,2,21,0,0,0,0,84.44,151.25,0,25,few clouds,E,3.606879167,4,3,Early Morning,129.85,11.37,0.00
3MB-SB,12/11/2019 06:00,2019,11,12,6,0,734,0.63,57.56,250.48,0,4,10,0,0,0,0,70.15,185.1,0,24,few clouds,F,3.554261917,4,3,Early Morning,127.95,122.53,0.00
3MB-SB,12/11/2019 07:00,2019,11,12,7,0,1060,3.42,21.07,634.25,0,10,34,315.02,0,5,15,53.49,239.21,0,24,few clouds,F,3.570068944,4,3,Early Morning,128.52,505.73,0.00
3MB-SB,12/11/2019 08:00,2019,11,12,8,0,858,13.83,8.9,1498.98,0,24,58,1179.75,0,19,39,43.01,298.82,0,25,few clouds,F,3.576931333,4,3,Early Morning,128.77,1370.21,0.00
3MB-SB,12/11/2019 09:00,2019,11,12,9,0,982,12.47,7.96,1686.67,0,28,6,1367.44,0,22,47,67.92,189.59,0,28,overcast clouds,F,3.547650333,4,3,Late Morning,127.72,1558.95,0.00
3MB-SB,12/11/2019 10:00,2019,11,12,10,0,1083,3.37,54.27,313.74,0,5,13,0,0,0,0,73.16,174.57,0,29,scattered clouds,F,3.547326,4,3,Late Morning,127.70,186.04,0.00
3MB-SB,12/11/2019 11:00,2019,11,12,11,0,1025,0.72,72.41,176.63,0,2,56,0,0,0,0,71.16,179.46,0,30,scattered clouds,F,3.547278,4,3,Late Morning,127.70,48.93,0.00
3MB-SB,12/11/2019 12:00,2019,11,12,12,0,1106,0.78,76.51,167.04,0,2,47,0,0,0,0,71.88,177.66,0,31,scattered clouds,F,3.547433333,4,3,Early Afternoon,127.71,39.33,0.00
3MB-SB,12/11/2019 13:00,2019,11,12,13,0,981,0.69,73.54,173.86,0,2,53,0,0,0,0,74.4,171.65,0,32,scattered clouds,F,3.547247972,4,3,Early Afternoon,127.70,46.16,0.00
3MB-SB,12/11/2019 14:00,2019,11,12,14,0,924,0.57,76.64,167.05,0,2,47,0,0,0,0,76.97,165.91,0,31,broken clouds,F,3.547658,4,3,Early Afternoon,127.72,39.33,0.00
3MB-SB,12/11/2019 15:00,2019,11,12,15,0,993,0.73,80.58,158.66,0,2,38,0,0,0,0,79.44,160.77,0,32,broken clouds,F,3.547300889,4,3,Late Afternoon,127.70,30.96,0.00
3MB-SB,12/11/2019 16:00,2019,11,12,16,0,1001,0.63,81.8,157.09,0,2,37,0,0,0,0,81.04,157.58,0,33,broken clouds,F,3.547302667,4,3,Late Afternoon,127.70,29.39,0.00
3MB-SB,12/11/2019 17:00,2019,11,12,17,0,1003,0.69,71.01,181.33,0,3,1,0,0,0,0,80.16,159.31,0,31,broken clouds,F,3.547168056,4,3,Late Afternoon,127.70,53.63,0.00
3MB-SB,12/11/2019 18:00,2019,11,12,18,0,1040,0.81,80.39,159.62,0,2,39,0,0,0,0,80.75,158.14,0,30,scattered clouds,F,3.547820667,4,3,Evening,127.72,31.90,0.00
3MB-SB,12/11/2019 19:00,2019,11,12,19,0,1081,3.21,80.33,159.2,0,2,39,0,0,0,0,77.86,164.04,0,29,few clouds,F,3.5474165,4,3,Evening,127.71,31.49,0.00
3MB-SB,12/11/2019 20:00,2019,11,12,20,0,1212,8.28,75.43,169.5,0,2,49,0,0,0,0,74.43,171.58,0,28,few clouds,F,3.547481667,4,3,Evening,127.71,41.79,0.00
3MB-SB,12/11/2019 21:00,2019,11,12,21,0,901,1.93,80.65,158.77,0,2,38,0,0,0,0,75.9,168.26,0,27,thunderstorm,F,3.547453,4,3,Late Evening,127.71,31.06,0.00
3MB-SB,12/11/2019 22:00,2019,11,12,22,0,733,1.02,76.34,168.97,0,2,48,0,0,0,0,76.44,167.07,0,27,thunderstorm,F,3.547698611,4,3,Late Evening,127.72,41.25,0.00
3MB-SB,12/11/2019 23:00,2019,11,12,23,0,562,0.76,65.14,207.2,0,3,27,0,0,0,0,80.3,159.05,0,27,thunderstorm,F,3.547386667,4,3,Late Evening,127.71,79.49,0.00
