Description,Description_numeric,LengthofDetectionkm,NumberofLanes,Date,Year,Month,Day,Hour,Minutes,DayofWeek,DayofWeek_numeric,TimeofDay,TimeofDay_numeric,DetectedDevices,StayTime,Speedkmh,TotalTravelTimeseconds,TravelTimehour,TravelTimeminutes,TravelTimeseconds,DerivedFFStraveltime,DerivedLostTime,DerivedGainedTime,Temperature,Weather,Weather_numeric,LevelofService,LOS_numeric
Northbound,1,3.644153333,4,11/05/2019 22:00,2019,11,5,22,0,3,3,Late Evening,7,280,1.59,50.12,347.27,0,5,47,131.19,216.08,0,26,few clouds,2,D,4
Northbound,1,3.598095083,4,11/05/2019 23:00,2019,11,5,23,0,3,3,Late Evening,7,181,0.9,83.88,151.97,0,2,31,129.53,22.44,0,26,few clouds,2,C,3
Northbound,1,3.538447889,4,11/06/2019 00:00,2019,11,6,0,0,4,4,Late Night,1,94,0.3,88.45,144.23,0,2,24,127.38,16.85,0,26,few clouds,2,A,1
Northbound,1,3.531714028,4,11/06/2019 01:00,2019,11,6,1,0,4,4,Late Night,1,26,4.06,93.28,136.49,0,2,16,127.14,9.35,0,26,few clouds,2,A,1
Northbound,1,3.532013333,4,11/06/2019 02:00,2019,11,6,2,0,4,4,Late Night,1,8,0.6,91.8,138.57,0,2,18,127.15,11.42,0,25,few clouds,2,A,1
Northbound,1,3.531367583,4,11/06/2019 04:00,2019,11,6,4,0,4,4,Early Morning,2,12,0.2,84.14,152.63,0,2,32,127.13,25.5,0,28,broken clouds,4,A,1
Northbound,1,3.53151875,4,11/06/2019 05:00,2019,11,6,5,0,4,4,Early Morning,2,35,3.69,92.1,138.5,0,2,18,127.13,11.37,0,25,mist,16,A,1
Northbound,1,3.533601222,4,11/06/2019 06:00,2019,11,6,6,0,4,4,Early Morning,2,300,2.49,96.09,132.75,0,2,12,127.21,5.54,0,25,mist,16,D,4
Northbound,1,3.534004333,4,11/06/2019 07:00,2019,11,6,7,0,4,4,Early Morning,2,397,2.39,90.82,140.39,0,2,20,127.22,13.17,0,25,mist,16,F,6
Northbound,1,3.531292528,4,11/06/2019 08:00,2019,11,6,8,0,4,4,Early Morning,2,246,1.35,90.14,141.52,0,2,21,127.13,14.39,0,25,mist,16,D,4
Northbound,1,3.531926639,4,11/06/2019 09:00,2019,11,6,9,0,4,4,Late Morning,3,224,1.12,86.17,148.05,0,2,28,127.15,20.9,0,26,haze,17,C,3
Northbound,1,3.53101825,4,11/06/2019 10:00,2019,11,6,10,0,4,4,Late Morning,3,387,1.06,85.78,148.78,0,2,28,127.12,21.66,0,28,haze,17,E,5
Northbound,1,3.531203611,4,11/06/2019 11:00,2019,11,6,11,0,4,4,Late Morning,3,247,0.68,84.66,150.78,0,2,30,127.12,23.66,0,29,broken clouds,4,D,4
Northbound,1,3.53138375,4,11/06/2019 12:00,2019,11,6,12,0,4,4,Early Afternoon,4,313,0.58,85.74,149.21,0,2,29,127.13,22.08,0,31,broken clouds,4,E,5
Northbound,1,3.531059778,4,11/06/2019 13:00,2019,11,6,13,0,4,4,Early Afternoon,4,354,0.64,80.09,159.52,0,2,39,127.12,32.4,0,31,broken clouds,4,E,5
Northbound,1,3.530952944,4,11/06/2019 14:00,2019,11,6,14,0,4,4,Early Afternoon,4,349,0.53,83.62,152.58,0,2,32,127.11,25.47,0,31,broken clouds,4,E,5
Northbound,1,3.533707306,4,11/06/2019 15:00,2019,11,6,15,0,4,4,Late Afternoon,5,356,0.46,81.32,156.79,0,2,36,127.21,29.58,0,30,broken clouds,4,E,5
Northbound,1,3.537424722,4,11/06/2019 16:00,2019,11,6,16,0,4,4,Late Afternoon,5,349,0.47,79.16,161.92,0,2,41,127.35,34.57,0,31,broken clouds,4,E,5
Northbound,1,3.561940833,4,11/06/2019 17:00,2019,11,6,17,0,4,4,Late Afternoon,5,484,1.92,62.51,205.42,0,3,25,128.23,77.19,0,30,thunderstorm,12,F,6
Northbound,1,3.6030225,4,11/06/2019 18:00,2019,11,6,18,0,4,4,Evening,6,458,3.11,29.49,466.7,0,7,46,129.71,336.99,0,27,thunderstorm with light rain,13,F,6
Northbound,1,3.551264111,4,11/06/2019 19:00,2019,11,6,19,0,4,4,Evening,6,437,2.63,24.49,573.33,0,9,33,127.85,445.48,0,27,scattered clouds,3,F,6
Northbound,1,3.538289,4,11/06/2019 20:00,2019,11,6,20,0,4,4,Evening,6,381,6.08,12.17,1157.24,0,19,17,127.38,1029.86,0,27,scattered clouds,3,E,5
Northbound,1,3.539214667,4,11/06/2019 21:00,2019,11,6,21,0,4,4,Late Evening,7,383,1.71,11.09,1179.3,0,19,39,127.41,1051.89,0,26,few clouds,2,E,5
Northbound,1,3.658266639,4,11/06/2019 22:00,2019,11,6,22,0,4,4,Late Evening,7,349,1.14,11.33,1123.52,0,18,43,131.7,991.82,0,26,few clouds,2,E,5
Northbound,1,3.613633833,4,11/06/2019 23:00,2019,11,6,23,0,4,4,Late Evening,7,221,1.57,41.33,499.65,0,8,19,130.09,369.56,0,26,few clouds,2,C,3
Northbound,1,3.53927,4,11/07/2019 00:00,2019,11,7,0,0,5,5,Late Night,1,86,1.6,84.88,150.08,0,2,30,127.41,22.67,0,26,few clouds,2,A,1
Northbound,1,3.531706556,4,11/07/2019 01:00,2019,11,7,1,0,5,5,Late Night,1,37,0.33,97.97,129.97,0,2,9,127.14,2.83,0,26,few clouds,2,A,1
Northbound,1,3.530865,4,11/07/2019 02:00,2019,11,7,2,0,5,5,Late Night,1,32,0.37,93.18,136.89,0,2,16,127.11,9.78,0,25,few clouds,2,A,1
Northbound,1,3.531453333,4,11/07/2019 03:00,2019,11,7,3,0,5,5,Late Night,1,12,0.58,99.31,128.33,0,2,8,127.13,1.2,0,25,few clouds,2,A,1
Northbound,1,3.531579722,4,11/07/2019 05:00,2019,11,7,5,0,5,5,Early Morning,2,70,0.54,97.05,131.35,0,2,11,127.14,4.21,0,,,,A,1
Northbound,1,3.534337667,4,11/07/2019 06:00,2019,11,7,6,0,5,5,Early Morning,2,308,2.76,89.66,142.35,0,2,22,127.24,15.11,0,24,few clouds,2,D,4
Northbound,1,3.53135475,4,11/07/2019 07:00,2019,11,7,7,0,5,5,Early Morning,2,363,1.78,84.54,150.65,0,2,30,127.13,23.52,0,24,mist,16,E,5
Northbound,1,3.531376194,4,11/07/2019 08:00,2019,11,7,8,0,5,5,Early Morning,2,238,1.7,88.17,145.54,0,2,25,127.13,18.41,0,24,haze,17,D,4
Northbound,1,3.531288444,4,11/07/2019 09:00,2019,11,7,9,0,5,5,Late Morning,3,296,1.11,84.51,151.35,0,2,31,127.13,24.22,0,26,haze,17,D,4
Northbound,1,3.5316775,4,11/07/2019 10:00,2019,11,7,10,0,5,5,Late Morning,3,332,1.03,87.51,145.59,0,2,25,127.14,18.45,0,27,haze,17,E,5
Northbound,1,3.531284861,4,11/07/2019 11:00,2019,11,7,11,0,5,5,Late Morning,3,326,1.25,82.85,154.37,0,2,34,127.13,27.24,0,29,broken clouds,4,E,5
Northbound,1,3.531148444,4,11/07/2019 12:00,2019,11,7,12,0,5,5,Early Afternoon,4,335,1.79,80.81,157.66,0,2,37,127.12,30.54,0,30,broken clouds,4,E,5
Northbound,1,3.53129,4,11/07/2019 13:00,2019,11,7,13,0,5,5,Early Afternoon,4,345,0.58,82.47,155,0,2,35,127.13,27.87,0,30,broken clouds,4,E,5
Northbound,1,3.531013333,4,11/07/2019 14:00,2019,11,7,14,0,5,5,Early Afternoon,4,333,0.69,79.36,160.71,0,2,40,127.12,33.59,0,27,scattered clouds,3,E,5
Northbound,1,3.532478444,4,11/07/2019 15:00,2019,11,7,15,0,5,5,Late Afternoon,5,339,0.96,78.75,161.75,0,2,41,127.17,34.58,0,31,broken clouds,4,E,5
Northbound,1,3.535057722,4,11/07/2019 16:00,2019,11,7,16,0,5,5,Late Afternoon,5,383,1.65,73.82,172.92,0,2,52,127.26,45.66,0,32,broken clouds,4,E,5
Northbound,1,3.553008222,4,11/07/2019 17:00,2019,11,7,17,0,5,5,Late Afternoon,5,396,0.62,69.85,183.65,0,3,3,127.91,55.74,0,32,scattered clouds,3,E,5
Northbound,1,3.591307556,4,11/07/2019 18:00,2019,11,7,18,0,5,5,Evening,6,355,1.25,72.23,177.89,0,2,57,129.29,48.6,0,30,scattered clouds,3,E,5
Northbound,1,3.554329,4,11/07/2019 19:00,2019,11,7,19,0,5,5,Evening,6,260,1.07,68.03,192.16,0,3,12,127.96,64.2,0,29,few clouds,2,D,4
Northbound,1,3.533104278,4,11/07/2019 20:00,2019,11,7,20,0,5,5,Evening,6,364,1.33,44.58,289.83,0,4,49,127.19,162.64,0,28,few clouds,2,E,5
Northbound,1,3.554435111,4,11/07/2019 21:00,2019,11,7,21,0,5,5,Late Evening,7,351,1.19,38.63,336.64,0,5,36,127.96,208.68,0,27,few clouds,2,E,5
Northbound,1,3.59026,4,11/07/2019 22:00,2019,11,7,22,0,5,5,Late Evening,7,247,0.87,34.89,376.94,0,6,16,129.25,247.69,0,27,few clouds,2,D,4
Northbound,1,3.59988125,4,11/07/2019 23:00,2019,11,7,23,0,5,5,Late Evening,7,260,0.76,59.79,216.09,0,3,36,129.6,86.49,0,27,few clouds,2,D,4
Northbound,1,3.536484222,4,11/08/2019 00:00,2019,11,8,0,0,6,6,Late Night,1,113,0.35,80.93,158.48,0,2,38,127.31,31.17,0,26,few clouds,2,B,2
Northbound,1,3.531359,4,11/08/2019 01:00,2019,11,8,1,0,6,6,Late Night,1,38,0.89,90.95,139.9,0,2,19,127.13,12.77,0,25,few clouds,2,A,1
Northbound,1,3.531112083,4,11/08/2019 02:00,2019,11,8,2,0,6,6,Late Night,1,23,2.52,90.7,140.41,0,2,20,127.12,13.29,0,25,few clouds,2,A,1
Northbound,1,3.531357778,4,11/08/2019 03:00,2019,11,8,3,0,6,6,Late Night,1,19,0.65,107.13,119.5,0,1,59,127.13,0,7.63,25,few clouds,2,A,1
Northbound,1,3.531460889,4,11/08/2019 04:00,2019,11,8,4,0,6,6,Early Morning,2,14,2.87,103.48,123.65,0,2,3,127.13,0,3.48,25,few clouds,2,A,1
Northbound,1,3.531696556,4,11/08/2019 05:00,2019,11,8,5,0,6,6,Early Morning,2,51,7.87,95.2,134.13,0,2,14,127.14,6.99,0,25,few clouds,2,A,1
Northbound,1,3.535065,4,11/08/2019 06:00,2019,11,8,6,0,6,6,Early Morning,2,272,3.54,97.99,129.9,0,2,9,127.26,2.64,0,24,few clouds,2,D,4
Northbound,1,3.531487083,4,11/08/2019 07:00,2019,11,8,7,0,6,6,Early Morning,2,321,1.48,81.5,157.6,0,2,37,127.13,30.47,0,24,few clouds,2,E,5
Northbound,1,3.53231,4,11/08/2019 08:00,2019,11,8,8,0,6,6,Early Morning,2,248,1.2,85.81,148.72,0,2,28,127.16,21.56,0,25,few clouds,2,D,4
Northbound,1,3.531359,4,11/08/2019 09:00,2019,11,8,9,0,6,6,Late Morning,3,289,1.48,85.67,148.82,0,2,28,127.13,21.69,0,26,haze,17,D,4
Northbound,1,3.531498194,4,11/08/2019 10:00,2019,11,8,10,0,6,6,Late Morning,3,284,0.82,83.37,152.67,0,2,32,127.13,25.54,0,28,broken clouds,4,D,4
Northbound,1,3.531056056,4,11/08/2019 11:00,2019,11,8,11,0,6,6,Late Morning,3,292,0.9,80.72,157.76,0,2,37,127.12,30.64,0,30,broken clouds,4,D,4
Northbound,1,3.531158778,4,11/08/2019 12:00,2019,11,8,12,0,6,6,Early Afternoon,4,347,0.89,82.3,155.32,0,2,35,127.12,28.2,0,31,broken clouds,4,E,5
Northbound,1,3.530815972,4,11/08/2019 13:00,2019,11,8,13,0,6,6,Early Afternoon,4,384,0.91,80.99,157.91,0,2,37,127.11,30.8,0,31,broken clouds,4,E,5
Northbound,1,3.531328667,4,11/08/2019 14:00,2019,11,8,14,0,6,6,Early Afternoon,4,367,0.57,80.34,158.48,0,2,38,127.13,31.35,0,31,broken clouds,4,E,5
Northbound,1,3.531769,4,11/08/2019 15:00,2019,11,8,15,0,6,6,Late Afternoon,5,407,1.13,78.19,163.15,0,2,43,127.14,36.01,0,32,broken clouds,4,F,6
Northbound,1,3.53423,4,11/08/2019 16:00,2019,11,8,16,0,6,6,Late Afternoon,5,433,0.71,72.8,175.25,0,2,55,127.23,48.02,0,32,scattered clouds,3,F,6
Northbound,1,3.558345556,4,11/08/2019 17:00,2019,11,8,17,0,6,6,Late Afternoon,5,465,1.09,64.39,203.35,0,3,23,128.1,75.25,0,32,scattered clouds,3,F,6
Northbound,1,3.570691333,4,11/08/2019 18:00,2019,11,8,18,0,6,6,Evening,6,551,2.24,33.69,387.88,0,6,27,128.54,259.34,0,30,few clouds,2,F,6
Northbound,1,3.5435825,4,11/08/2019 19:00,2019,11,8,19,0,6,6,Evening,6,447,2.4,30.92,455.28,0,7,35,127.57,327.71,0,30,scattered clouds,3,F,6
Northbound,1,3.541602778,4,11/08/2019 20:00,2019,11,8,20,0,6,6,Evening,6,462,2.35,27.18,470.81,0,7,50,127.5,343.31,0,28,few clouds,2,F,6
Northbound,1,3.603402667,4,11/08/2019 21:00,2019,11,8,21,0,6,6,Late Evening,7,312,1.74,58.14,227.38,0,3,47,129.72,97.66,0,28,few clouds,2,D,4
Northbound,1,3.605748417,4,11/08/2019 22:00,2019,11,8,22,0,6,6,Late Evening,7,289,1.18,60.45,213.31,0,3,33,129.81,83.5,0,27,few clouds,2,D,4
Northbound,1,3.557012,4,11/08/2019 23:00,2019,11,8,23,0,6,6,Late Evening,7,222,0.71,65.24,200.05,0,3,20,128.05,72,0,27,few clouds,2,C,3
Northbound,1,3.538985722,4,11/09/2019 00:00,2019,11,9,0,0,7,7,Late Night,1,232,0.46,83.64,153.27,0,2,33,127.4,25.87,0,27,few clouds,2,D,4
Northbound,1,3.53433375,4,11/09/2019 01:00,2019,11,9,1,0,7,7,Late Night,1,81,1.49,93.45,136.43,0,2,16,127.24,9.19,0,27,few clouds,2,A,1
Northbound,1,3.531776611,4,11/09/2019 02:00,2019,11,9,2,0,7,7,Late Night,1,54,0.48,96.3,132.15,0,2,12,127.14,5.01,0,27,few clouds,2,A,1
Northbound,1,3.531218889,4,11/09/2019 03:00,2019,11,9,3,0,7,7,Late Night,1,53,0.59,97.49,130.62,0,2,10,127.12,3.5,0,27,few clouds,2,A,1
Northbound,1,3.5310215,4,11/09/2019 04:00,2019,11,9,4,0,7,7,Early Morning,2,30,1.54,93.41,136.28,0,2,16,127.12,9.16,0,27,few clouds,2,A,1
Northbound,1,3.533397056,4,11/09/2019 05:00,2019,11,9,5,0,7,7,Early Morning,2,53,5.02,91.83,139.7,0,2,19,127.2,12.5,0,26,few clouds,2,A,1
Northbound,1,3.53335675,4,11/09/2019 06:00,2019,11,9,6,0,7,7,Early Morning,2,191,5.66,83.33,153.29,0,2,33,127.2,26.09,0,25,few clouds,2,C,3
Northbound,1,3.53167125,4,11/09/2019 07:00,2019,11,9,7,0,7,7,Early Morning,2,262,1.2,81.89,157.08,0,2,37,127.14,29.94,0,25,few clouds,2,D,4
Northbound,1,3.531627167,4,11/09/2019 08:00,2019,11,9,8,0,7,7,Early Morning,2,299,0.92,87.74,145.26,0,2,25,127.14,18.12,0,25,scattered clouds,3,D,4
Northbound,1,3.531263944,4,11/09/2019 09:00,2019,11,9,9,0,7,7,Late Morning,3,320,1.16,82.63,154.36,0,2,34,127.13,27.23,0,27,scattered clouds,3,E,5
Northbound,1,3.531330667,4,11/09/2019 10:00,2019,11,9,10,0,7,7,Late Morning,3,362,0.62,84.17,152.7,0,2,32,127.13,25.57,0,28,scattered clouds,3,E,5
Northbound,1,3.530879306,4,11/09/2019 11:00,2019,11,9,11,0,7,7,Late Morning,3,359,0.71,84.4,150.84,0,2,30,127.11,23.73,0,30,scattered clouds,3,E,5
Northbound,1,3.533028,4,11/09/2019 12:00,2019,11,9,12,0,7,7,Early Afternoon,4,333,0.66,79.54,160.56,0,2,40,127.19,33.37,0,31,scattered clouds,3,E,5
Northbound,1,3.531883417,4,11/09/2019 13:00,2019,11,9,13,0,7,7,Early Afternoon,4,380,0.84,80.77,157.65,0,2,37,127.15,30.5,0,32,broken clouds,4,E,5
Northbound,1,3.531684444,4,11/09/2019 14:00,2019,11,9,14,0,7,7,Early Afternoon,4,374,1.04,79.7,160.3,0,2,40,127.14,33.16,0,33,broken clouds,4,E,5
Northbound,1,3.532007111,4,11/09/2019 15:00,2019,11,9,15,0,7,7,Late Afternoon,5,391,0.55,76.61,166.57,0,2,46,127.15,39.42,0,27,thunderstorm with light rain,13,E,5
Northbound,1,3.531328861,4,11/09/2019 16:00,2019,11,9,16,0,7,7,Late Afternoon,5,395,0.95,50.06,289.61,0,4,49,127.13,162.48,0,28,thunderstorm,12,E,5
Northbound,1,3.531348917,4,11/09/2019 17:00,2019,11,9,17,0,7,7,Late Afternoon,5,441,3.1,31.57,443.94,0,7,23,127.13,316.81,0,28,thunderstorm,12,F,6
Northbound,1,3.531980833,4,11/09/2019 18:00,2019,11,9,18,0,7,7,Evening,6,387,1.99,56.12,257.17,0,4,17,127.15,130.02,0,28,broken clouds,4,E,5
Northbound,1,3.533539667,4,11/09/2019 19:00,2019,11,9,19,0,7,7,Evening,6,305,1.79,67.41,189.64,0,3,9,127.21,62.43,0,27,broken clouds,4,D,4
Northbound,1,3.531732833,4,11/09/2019 20:00,2019,11,9,20,0,7,7,Evening,6,353,2.23,55.98,234.47,0,3,54,127.14,107.33,0,27,thunderstorm,12,E,5
Northbound,1,3.5330545,4,11/09/2019 21:00,2019,11,9,21,0,7,7,Late Evening,7,348,1.05,64.21,199.72,0,3,19,127.19,72.53,0,27,thunderstorm,12,E,5
Northbound,1,3.536261944,4,11/09/2019 22:00,2019,11,9,22,0,7,7,Late Evening,7,222,0.87,66.09,193.98,0,3,13,127.31,66.67,0,27,thunderstorm,12,C,3
Northbound,1,3.5350325,4,11/09/2019 23:00,2019,11,9,23,0,7,7,Late Evening,7,134,0.21,75.96,170.27,0,2,50,127.26,43.01,0,27,thunderstorm,12,B,2
Northbound,1,3.533002778,4,11/10/2019 00:00,2019,11,10,0,0,1,1,Late Night,1,110,0.68,91.51,139.44,0,2,19,127.19,12.25,0,29,light rain,8,B,2
Northbound,1,3.53219625,4,11/10/2019 01:00,2019,11,10,1,0,1,1,Late Night,1,60,0.39,92.11,138.1,0,2,18,127.16,10.94,0,27,thunderstorm,12,A,1
Northbound,1,3.531070111,4,11/10/2019 02:00,2019,11,10,2,0,1,1,Late Night,1,28,0.29,97.51,130.57,0,2,10,127.12,3.45,0,26,few clouds,2,A,1
Northbound,1,3.531168,4,11/10/2019 03:00,2019,11,10,3,0,1,1,Late Night,1,18,0.45,95.25,133.61,0,2,13,127.12,6.49,0,26,few clouds,2,A,1
Northbound,1,3.531229333,4,11/10/2019 04:00,2019,11,10,4,0,1,1,Early Morning,2,17,0.03,84.48,151.16,0,2,31,127.12,24.04,0,26,few clouds,2,A,1
Northbound,1,3.531446889,4,11/10/2019 05:00,2019,11,10,5,0,1,1,Early Morning,2,33,7.93,88.13,144.89,0,2,24,127.13,17.76,0,25,few clouds,2,A,1
Northbound,1,3.532616333,4,11/10/2019 06:00,2019,11,10,6,0,1,1,Early Morning,2,110,1.07,88.31,144.48,0,2,24,127.17,17.31,0,25,few clouds,2,B,2
Northbound,1,3.532443583,4,11/10/2019 07:00,2019,11,10,7,0,1,1,Early Morning,2,130,4.35,85.37,150.4,0,2,30,127.17,23.23,0,25,few clouds,2,B,2
Northbound,1,3.5311635,4,11/10/2019 08:00,2019,11,10,8,0,1,1,Early Morning,2,198,2.02,86.57,147.94,0,2,27,127.12,20.82,0,25,few clouds,2,C,3
Northbound,1,3.531507,4,11/10/2019 09:00,2019,11,10,9,0,1,1,Late Morning,3,211,1.78,93.17,136.94,0,2,16,127.13,9.81,0,27,scattered clouds,3,C,3
Northbound,1,3.53086425,4,11/10/2019 10:00,2019,11,10,10,0,1,1,Late Morning,3,218,1.35,88.26,144.7,0,2,24,127.11,17.59,0,28,scattered clouds,3,C,3
Northbound,1,3.531793889,4,11/10/2019 11:00,2019,11,10,11,0,1,1,Late Morning,3,231,0.34,91.79,138.94,0,2,18,127.14,11.8,0,29,scattered clouds,3,D,4
Northbound,1,3.531122222,4,11/10/2019 12:00,2019,11,10,12,0,1,1,Early Afternoon,4,228,1.79,93.04,137.26,0,2,17,127.12,10.14,0,29,broken clouds,4,D,4
Northbound,1,3.532165,4,11/10/2019 13:00,2019,11,10,13,0,1,1,Early Afternoon,4,238,0.66,86.97,146.96,0,2,26,127.16,19.8,0,29,broken clouds,4,D,4
Northbound,1,3.531489,4,11/10/2019 14:00,2019,11,10,14,0,1,1,Early Afternoon,4,207,0.53,84.5,151.06,0,2,31,127.13,23.93,0,28,light rain,8,C,3
Northbound,1,3.534119667,4,11/10/2019 15:00,2019,11,10,15,0,1,1,Late Afternoon,5,296,0.71,79.12,161.87,0,2,41,127.23,34.64,0,27,light rain,8,D,4
Northbound,1,3.532819528,4,11/10/2019 16:00,2019,11,10,16,0,1,1,Late Afternoon,5,279,0.92,88.3,144.81,0,2,24,127.18,17.63,0,26,light rain,8,D,4
Northbound,1,3.5310425,4,11/10/2019 17:00,2019,11,10,17,0,1,1,Late Afternoon,5,259,0.51,84.21,152.17,0,2,32,127.12,25.05,0,27,broken clouds,4,D,4
Northbound,1,3.531295833,4,11/10/2019 18:00,2019,11,10,18,0,1,1,Evening,6,50,0.03,92.09,138.04,0,2,18,127.13,10.91,0,27,scattered clouds,3,A,1
Northbound,1,3.530969722,4,11/10/2019 20:00,2019,11,10,20,0,1,1,Evening,6,75,0.97,75.71,168.92,0,2,48,127.11,41.81,0,26,few clouds,2,A,1
Northbound,1,3.531527528,4,11/10/2019 21:00,2019,11,10,21,0,1,1,Late Evening,7,287,1.43,81.15,157.02,0,2,37,127.13,29.89,0,25,few clouds,2,D,4
Northbound,1,3.532509583,4,11/10/2019 22:00,2019,11,10,22,0,1,1,Late Evening,7,164,1.03,81.45,157.27,0,2,37,127.17,30.1,0,25,few clouds,2,C,3
Northbound,1,3.531158583,4,11/10/2019 23:00,2019,11,10,23,0,1,1,Late Evening,7,139,0.48,84.88,150.09,0,2,30,127.12,22.97,0,25,few clouds,2,B,2
Northbound,1,3.53461075,4,11/11/2019 00:00,2019,11,11,0,0,2,2,Late Night,1,90,1.77,91.09,139.91,0,2,19,127.25,12.66,0,25,few clouds,2,A,1
Northbound,1,3.5310275,4,11/11/2019 01:00,2019,11,11,1,0,2,2,Late Night,1,56,0.59,97.06,131.03,0,2,11,127.12,3.91,0,25,few clouds,2,A,1
Northbound,1,3.5311705,4,11/11/2019 02:00,2019,11,11,2,0,2,2,Late Night,1,40,1.25,90.87,140.1,0,2,20,127.12,12.98,0,25,few clouds,2,A,1
Northbound,1,3.531746778,4,11/11/2019 03:00,2019,11,11,3,0,2,2,Late Night,1,33,1.82,96.94,131.53,0,2,11,127.14,4.39,0,25,few clouds,2,A,1
Northbound,1,3.531584556,4,11/11/2019 04:00,2019,11,11,4,0,2,2,Early Morning,2,14,0.05,112.65,113.35,0,1,53,127.14,0,13.79,25,few clouds,2,A,1
Northbound,1,3.533843778,4,11/11/2019 05:00,2019,11,11,5,0,2,2,Early Morning,2,41,2.89,97.4,130.7,0,2,10,127.22,3.48,0,28,few clouds,2,A,1
Northbound,1,3.535587,4,11/11/2019 06:00,2019,11,11,6,0,2,2,Early Morning,2,133,10.65,89.54,142.08,0,2,22,127.28,14.8,0,24,few clouds,2,B,2
Northbound,1,3.532947917,4,11/11/2019 07:00,2019,11,11,7,0,2,2,Early Morning,2,162,1.56,91.54,139.06,0,2,19,127.19,11.87,0,24,few clouds,2,C,3
Northbound,1,3.531105333,4,11/11/2019 08:00,2019,11,11,8,0,2,2,Early Morning,2,198,3.22,83.7,154.48,0,2,34,127.12,27.36,0,25,mist,16,C,3
Northbound,1,3.5314035,4,11/11/2019 09:00,2019,11,11,9,0,2,2,Late Morning,3,210,0.83,85.82,149.78,0,2,29,127.13,22.65,0,25,haze,17,C,3
Northbound,1,3.531222222,4,11/11/2019 10:00,2019,11,11,10,0,2,2,Late Morning,3,232,1.23,86.44,147.5,0,2,27,127.12,20.38,0,27,scattered clouds,3,D,4
Northbound,1,3.531068306,4,11/11/2019 11:00,2019,11,11,11,0,2,2,Late Morning,3,264,0.56,84.13,151.94,0,2,31,127.12,24.82,0,27,scattered clouds,3,D,4
Northbound,1,3.530949778,4,11/11/2019 12:00,2019,11,11,12,0,2,2,Early Afternoon,4,288,1.02,87.88,145.07,0,2,25,127.11,17.96,0,28,broken clouds,4,D,4
Northbound,1,3.531374583,4,11/11/2019 13:00,2019,11,11,13,0,2,2,Early Afternoon,4,280,0.68,84.31,151.28,0,2,31,127.13,24.15,0,30,broken clouds,4,D,4
Northbound,1,3.531146056,4,11/11/2019 14:00,2019,11,11,14,0,2,2,Early Afternoon,4,267,0.75,85.32,149.4,0,2,29,127.12,22.28,0,31,broken clouds,4,D,4
Northbound,1,3.531316,4,11/11/2019 15:00,2019,11,11,15,0,2,2,Late Afternoon,5,307,1.27,80.29,158.95,0,2,38,127.13,31.82,0,31,broken clouds,4,D,4
Northbound,1,3.5352705,4,11/11/2019 16:00,2019,11,11,16,0,2,2,Late Afternoon,5,288,0.62,84.78,150.77,0,2,30,127.27,23.5,0,32,broken clouds,4,D,4
Northbound,1,3.55560625,4,11/11/2019 17:00,2019,11,11,17,0,2,2,Late Afternoon,5,274,0.96,76.06,168.31,0,2,48,128,40.31,0,31,broken clouds,4,D,4
Northbound,1,3.581188,4,11/11/2019 18:00,2019,11,11,18,0,2,2,Evening,6,275,1.43,75.83,168.8,0,2,48,128.92,39.88,0,29,broken clouds,4,D,4
Northbound,1,3.565600167,4,11/11/2019 19:00,2019,11,11,19,0,2,2,Evening,6,310,0.87,70.97,180.44,0,3,0,128.36,52.08,0,29,broken clouds,4,D,4
Northbound,1,3.538824167,4,11/11/2019 20:00,2019,11,11,20,0,2,2,Evening,6,314,0.79,65.51,196.79,0,3,16,127.4,69.39,0,27,thunderstorm,12,E,5
Northbound,1,3.584142667,4,11/11/2019 21:00,2019,11,11,21,0,2,2,Late Evening,7,214,0.69,70.04,183.74,0,3,3,129.03,54.71,0,27,thunderstorm,12,C,3
Northbound,1,3.657488611,4,11/11/2019 22:00,2019,11,11,22,0,2,2,Late Evening,7,155,1.23,76.94,166.73,0,2,46,131.67,35.06,0,27,few clouds,2,B,2
Northbound,1,3.553238944,4,11/11/2019 23:00,2019,11,11,23,0,2,2,Late Evening,7,122,1.6,88.37,144.39,0,2,24,127.92,16.47,0,27,few clouds,2,B,2
Northbound,1,3.543384,4,11/12/2019 00:00,2019,11,12,0,0,3,3,Late Night,1,68,6.22,92.38,137.85,0,2,17,127.56,10.29,0,26,few clouds,2,A,1
Northbound,1,3.531343889,4,11/12/2019 01:00,2019,11,12,1,0,3,3,Late Night,1,27,2.93,94.82,134.29,0,2,14,127.13,7.16,0,26,few clouds,2,A,1
Northbound,1,3.531161667,4,11/12/2019 02:00,2019,11,12,2,0,3,3,Late Night,1,11,0.25,97.59,130.41,0,2,10,127.12,3.29,0,25,few clouds,2,A,1
Northbound,1,3.532207194,4,11/12/2019 03:00,2019,11,12,3,0,3,3,Late Night,1,11,0.1,93.41,136.44,0,2,16,127.16,9.28,0,25,few clouds,2,A,1
Northbound,1,3.531418333,4,11/12/2019 05:00,2019,11,12,5,0,3,3,Early Morning,2,63,4.62,93.64,136.43,0,2,16,127.13,9.3,0,25,few clouds,2,A,1
Northbound,1,3.535286806,4,11/12/2019 06:00,2019,11,12,6,0,3,3,Early Morning,2,347,4.68,82.95,153.51,0,2,33,127.27,26.24,0,24,few clouds,2,E,5
