Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection (km),Number of Lanes,Day of Week,Time of Day,Derived typical travel time,Derived lost time,Derived gained time
3MB-NB,15/11/2019 06:00,2019,11,15,6,0,313,4.63,95.53,133.32,0,2,13,0,0,0,0,91.92,138.46,0,25,few clouds,D,3.535345333,4,6,Early Morning,127.27,6.05,0.00
3MB-NB,15/11/2019 07:00,2019,11,15,7,0,393,1.86,90.63,140.94,0,2,20,0,0,0,0,84.39,150.65,0,25,few clouds,E,3.531487083,4,6,Early Morning,127.13,13.81,0.00
3MB-NB,15/11/2019 08:00,2019,11,15,8,0,309,1.6,84.83,150.63,0,2,30,0,0,0,0,85.23,149.2,0,25,few clouds,E,3.53231,4,6,Early Morning,127.16,23.47,0.00
3MB-NB,15/11/2019 09:00,2019,11,15,9,0,344,1.26,86.45,147.58,0,2,27,0,0,0,0,83.98,151.38,0,27,few clouds,E,3.531359,4,6,Late Morning,127.13,20.45,0.00
3MB-NB,15/11/2019 10:00,2019,11,15,10,0,377,1.34,84.84,150.45,0,2,30,0,0,0,0,81.47,156.05,0,29,few clouds,E,3.531498194,4,6,Late Morning,127.13,23.32,0.00
3MB-NB,15/11/2019 11:00,2019,11,15,11,0,393,0.61,86.26,147.51,0,2,27,0,0,0,0,81.79,155.42,0,30,scattered clouds,E,3.531056056,4,6,Late Morning,127.12,20.39,0.00
3MB-NB,15/11/2019 12:00,2019,11,15,12,0,444,0.68,86.02,148.78,0,2,28,0,0,0,0,81.94,155.14,0,32,broken clouds,E,3.531158778,4,6,Early Afternoon,127.12,21.66,0.00
3MB-NB,15/11/2019 13:00,2019,11,15,13,0,373,0.63,80.6,157.96,0,2,37,0,0,0,0,81.35,156.25,0,31,broken clouds,F,3.530815972,4,6,Early Afternoon,127.11,30.85,0.00
3MB-NB,15/11/2019 14:00,2019,11,15,14,0,378,0.65,78.51,162.62,0,2,42,0,0,0,0,79.44,160.03,0,31,broken clouds,F,3.531328667,4,6,Early Afternoon,127.13,35.49,0.00
3MB-NB,15/11/2019 15:00,2019,11,15,15,0,303,0.62,44.55,383.52,0,6,23,65.73,0,1,5,75.78,167.78,0,28,overcast clouds,F,3.531769,4,6,Late Afternoon,127.14,256.38,0.00
3MB-NB,15/11/2019 16:00,2019,11,15,16,0,486,1.19,34.49,531.68,0,8,51,213.89,0,3,33,69.56,182.91,0,31,broken clouds,F,3.534227667,4,6,Late Afternoon,127.23,404.45,0.00
3MB-NB,15/11/2019 17:00,2019,11,15,17,0,426,0.59,59.76,230.11,0,3,50,0,0,0,0,58.48,219.05,0,29,thunderstorm,F,3.558345556,4,6,Late Afternoon,128.10,102.01,0.00
3MB-NB,15/11/2019 18:00,2019,11,15,18,0,508,1.12,52.99,251.17,0,4,11,0,0,0,0,43.86,293.08,0,29,thunderstorm,F,3.570691333,4,6,Evening,128.54,122.63,0.00
3MB-NB,15/11/2019 19:00,2019,11,15,19,0,481,1.14,57.31,226.76,0,3,46,0,0,0,0,33.3,383.09,65.3,29,scattered clouds,F,3.5435825,4,6,Evening,127.57,99.19,0.00
3MB-NB,15/11/2019 20:00,2019,11,15,20,0,448,3.3,40.08,343.82,0,5,43,26.03,0,0,26,25.7,496.1,178.31,28,few clouds,F,3.541602778,4,6,Evening,127.50,216.32,0.00
3MB-NB,15/11/2019 21:00,2019,11,15,21,0,357,1.75,40.4,401.85,0,6,41,84.06,0,1,24,28.23,459.52,141.73,28,thunderstorm,F,3.603402667,4,6,Late Evening,129.72,272.13,0.00
3MB-NB,15/11/2019 22:00,2019,11,15,22,0,306,0.85,56.15,234.52,0,3,54,0,0,0,0,43.87,295.89,0,28,thunderstorm,F,3.605748417,4,6,Late Evening,129.81,104.71,0.00
3MB-NB,15/11/2019 23:00,2019,11,15,23,0,248,1.53,63.08,212.41,0,3,32,0,0,0,0,65.16,196.52,0,27,thunderstorm,F,3.557012,4,6,Late Evening,128.05,84.36,0.00
3MB-NB,16/11/2019 00:00,2019,11,16,0,0,179,0.62,86.81,147.38,0,2,27,0,0,0,0,81.58,156.17,0,26,thunderstorm with light rain,E,3.538985722,4,7,Late Night,127.40,19.98,0.00
3MB-NB,16/11/2019 01:00,2019,11,16,1,0,74,0.4,89.19,142.69,0,2,22,0,0,0,0,90.64,140.36,0,26,thunderstorm,E,3.533952889,4,7,Late Night,127.22,15.47,0.00
3MB-NB,16/11/2019 02:00,2019,11,16,2,0,33,0.8,92.61,137.28,0,2,17,0,0,0,0,97.07,130.99,0,26,thunderstorm,E,3.531999806,4,7,Late Night,127.15,10.13,0.00
3MB-NB,16/11/2019 03:00,2019,11,16,3,0,18,1.55,97.27,130.84,0,2,10,0,0,0,0,98.15,129.52,0,25,few clouds,D,3.531218889,4,7,Late Night,127.12,3.72,0.00
3MB-NB,16/11/2019 04:00,2019,11,16,4,0,27,0.38,96.22,132.35,0,2,12,0,0,0,0,98.19,129.46,0,25,few clouds,D,3.5310215,4,7,Early Morning,127.12,5.23,0.00
3MB-NB,16/11/2019 05:00,2019,11,16,5,0,48,2.45,99.62,127.74,0,2,7,0,0,0,0,95.93,132.61,0,25,few clouds,D,3.533688139,4,7,Early Morning,127.21,0.53,0.00
3MB-NB,16/11/2019 06:00,2019,11,16,6,0,170,3.53,85.35,149.49,0,2,29,0,0,0,0,86.49,147.07,0,25,few clouds,E,3.53335675,4,7,Early Morning,127.20,22.29,0.00
3MB-NB,16/11/2019 07:00,2019,11,16,7,0,275,1.96,80.15,159.13,0,2,39,0,0,0,0,82.35,154.39,0,25,thunderstorm,F,3.53167125,4,7,Early Morning,127.14,31.99,0.00
3MB-NB,16/11/2019 08:00,2019,11,16,8,0,243,1.26,90.05,141.8,0,2,21,0,0,0,0,84.98,149.61,0,25,thunderstorm,E,3.531627167,4,7,Early Morning,127.14,14.66,0.00
3MB-NB,16/11/2019 09:00,2019,11,16,9,0,334,0.72,87.78,145.5,0,2,25,0,0,0,0,83.23,152.74,0,26,thunderstorm,E,3.531263944,4,7,Late Morning,127.13,18.37,0.00
3MB-NB,16/11/2019 10:00,2019,11,16,10,0,343,1.11,87.47,146.16,0,2,26,0,0,0,0,82.96,153.24,0,28,thunderstorm,E,3.531330667,4,7,Late Morning,127.13,19.03,0.00
3MB-NB,16/11/2019 11:00,2019,11,16,11,0,335,0.87,85.13,151.6,0,2,31,0,0,0,0,83.29,152.61,0,28,overcast clouds,E,3.530801917,4,7,Late Morning,127.11,24.49,0.00
3MB-NB,16/11/2019 12:00,2019,11,16,12,0,358,0.57,83.59,152.71,0,2,32,0,0,0,0,81.72,155.64,0,31,scattered clouds,E,3.533028,4,7,Early Afternoon,127.19,25.52,0.00
3MB-NB,16/11/2019 13:00,2019,11,16,13,0,264,0.52,82.86,154.15,0,2,34,0,0,0,0,77.43,164.21,0,32,scattered clouds,E,3.531883417,4,7,Early Afternoon,127.15,27.00,0.00
3MB-NB,16/11/2019 14:00,2019,11,16,14,0,348,0.48,83.9,151.83,0,2,31,0,0,0,0,76.85,165.44,0,33,broken clouds,E,3.531684444,4,7,Early Afternoon,127.14,24.69,0.00
3MB-NB,16/11/2019 15:00,2019,11,16,15,0,322,0.57,72.19,184.17,0,3,4,0,0,0,0,74.48,170.72,0,34,broken clouds,F,3.532007111,4,7,Late Afternoon,127.15,57.02,0.00
3MB-NB,16/11/2019 16:00,2019,11,16,16,0,367,0.56,78.56,162.32,0,2,42,0,0,0,0,70.93,179.23,0,28,broken clouds,F,3.531328861,4,7,Late Afternoon,127.13,35.19,0.00
3MB-NB,16/11/2019 17:00,2019,11,16,17,0,380,1.02,78.68,162.19,0,2,42,0,0,0,0,70.97,179.13,0,33,scattered clouds,F,3.531348917,4,7,Late Afternoon,127.13,35.06,0.00
3MB-NB,16/11/2019 18:00,2019,11,16,18,0,377,0.64,75.1,170.96,0,2,50,0,0,0,0,72.05,176.46,0,31,scattered clouds,F,3.531650833,4,7,Evening,127.14,43.82,0.00
3MB-NB,16/11/2019 19:00,2019,11,16,19,0,363,0.74,67.55,189.67,0,3,9,0,0,0,0,69.27,183.64,0,30,few clouds,F,3.533539667,4,7,Evening,127.21,62.46,0.00
3MB-NB,16/11/2019 20:00,2019,11,16,20,0,383,1.25,64.85,197.51,0,3,17,0,0,0,0,63.34,200.73,0,29,few clouds,F,3.531732833,4,7,Evening,127.14,70.37,0.00
3MB-NB,16/11/2019 21:00,2019,11,16,21,0,334,0.97,67.38,191.08,0,3,11,0,0,0,0,66.39,191.58,0,29,few clouds,F,3.5330545,4,7,Late Evening,127.19,63.89,0.00
3MB-NB,16/11/2019 22:00,2019,11,16,22,0,228,0.75,70.91,180.31,0,3,0,0,0,0,0,71.72,177.5,0,28,few clouds,F,3.536194444,4,7,Late Evening,127.30,53.01,0.00
3MB-NB,16/11/2019 23:00,2019,11,16,23,0,176,2.69,71.26,180.83,0,3,0,0,0,0,0,77.95,163.26,0,28,few clouds,F,3.5350325,4,7,Late Evening,127.26,53.57,0.00
3MB-NB,17/11/2019 00:00,2019,11,17,0,0,139,2.1,89.45,143.2,0,2,23,0,0,0,0,86.2,147.55,0,28,few clouds,E,3.533002778,4,1,Late Night,127.19,16.01,0.00
3MB-NB,17/11/2019 01:00,2019,11,17,1,0,86,0.16,92.48,137.67,0,2,17,0,0,0,0,93.15,136.51,0,27,thunderstorm,E,3.53219625,4,1,Late Night,127.16,10.51,0.00
3MB-NB,17/11/2019 02:00,2019,11,17,2,0,47,5.51,98.36,129.44,0,2,9,0,0,0,0,95.45,133.18,0,29,overcast clouds,D,3.531119722,4,1,Late Night,127.12,2.32,0.00
3MB-NB,17/11/2019 03:00,2019,11,17,3,0,28,0,102.08,124.6,0,2,4,0,0,0,0,96.48,131.76,0,27,thunderstorm,A,3.531168,4,1,Late Night,127.12,0.00,2.52
3MB-NB,17/11/2019 04:00,2019,11,17,4,0,25,0.3,107,118.89,0,1,58,0,0,0,0,96.96,131.1,0,27,few clouds,A,3.53096,4,1,Early Morning,127.11,0.00,8.22
3MB-NB,17/11/2019 05:00,2019,11,17,5,0,54,1.74,100.06,127.19,0,2,7,0,0,0,0,95.33,133.36,0,27,few clouds,A,3.531446889,4,1,Early Morning,127.13,0.06,0.00
3MB-NB,17/11/2019 06:00,2019,11,17,6,0,107,2.01,95.25,133.88,0,2,13,0,0,0,0,89.22,142.54,0,26,few clouds,D,3.532616333,4,1,Early Morning,127.17,6.71,0.00
3MB-NB,17/11/2019 07:00,2019,11,17,7,0,162,1.7,92.63,137.51,0,2,17,0,0,0,0,86.81,146.49,0,26,few clouds,E,3.532443583,4,1,Early Morning,127.17,10.34,0.00
3MB-NB,17/11/2019 08:00,2019,11,17,8,0,177,0.71,90.23,142.2,0,2,22,0,0,0,0,89.34,142.29,0,26,haze,E,3.5311635,4,1,Early Morning,127.12,15.08,0.00
3MB-NB,17/11/2019 09:00,2019,11,17,9,0,237,1.17,88.14,144.55,0,2,24,0,0,0,0,88.62,143.46,0,27,haze,E,3.531507,4,1,Late Morning,127.13,17.42,0.00
3MB-NB,17/11/2019 10:00,2019,11,17,10,0,218,1.58,94.14,135.23,0,2,15,0,0,0,0,88.29,143.97,0,29,few clouds,D,3.53086425,4,1,Late Morning,127.11,8.12,0.00
3MB-NB,17/11/2019 11:00,2019,11,17,11,0,215,0.74,92.26,138.57,0,2,18,0,0,0,0,90.43,140.6,0,30,scattered clouds,E,3.531793889,4,1,Late Morning,127.14,11.43,0.00
3MB-NB,17/11/2019 12:00,2019,11,17,12,0,206,1.12,93.63,136.15,0,2,16,0,0,0,0,91.85,138.4,0,31,broken clouds,E,3.531122222,4,1,Early Afternoon,127.12,9.03,0.00
3MB-NB,17/11/2019 13:00,2019,11,17,13,0,236,0.49,92.04,138.36,0,2,18,0,0,0,0,88.2,144.17,0,33,broken clouds,E,3.532165,4,1,Early Afternoon,127.16,11.20,0.00
3MB-NB,17/11/2019 14:00,2019,11,17,14,0,215,0.65,89.4,142.37,0,2,22,0,0,0,0,87.58,145.17,0,33,broken clouds,E,3.5316635,4,1,Early Afternoon,127.14,15.23,0.00
3MB-NB,17/11/2019 15:00,2019,11,17,15,0,224,0.7,52.02,322.02,0,5,22,4.23,0,0,4,83.78,151.86,0,33,broken clouds,F,3.534119667,4,1,Late Afternoon,127.23,194.79,0.00
3MB-NB,17/11/2019 16:00,2019,11,17,16,0,270,0.64,86.13,152.47,0,2,32,0,0,0,0,86.63,146.81,0,33,broken clouds,E,3.532819528,4,1,Late Afternoon,127.18,25.29,0.00
3MB-NB,17/11/2019 17:00,2019,11,17,17,0,231,0.63,84.88,150.44,0,2,30,0,0,0,0,87.3,145.61,0,32,scattered clouds,E,3.5310425,4,1,Late Afternoon,127.12,23.32,0.00
3MB-NB,17/11/2019 18:00,2019,11,17,18,0,270,0.98,88.08,144.48,0,2,24,0,0,0,0,86.1,147.65,0,32,scattered clouds,E,3.531295833,4,1,Evening,127.13,17.35,0.00
3MB-NB,17/11/2019 19:00,2019,11,17,19,0,271,1.53,82.91,153.91,0,2,33,0,0,0,0,83.55,152.24,0,30,few clouds,E,3.533236667,4,1,Evening,127.20,26.71,0.00
3MB-NB,17/11/2019 20:00,2019,11,17,20,0,229,2.31,77.46,164.72,0,2,44,0,0,0,0,77.67,163.69,0,29,few clouds,F,3.53161175,4,1,Evening,127.14,37.58,0.00
3MB-NB,17/11/2019 21:00,2019,11,17,21,0,219,0.36,77.33,165.03,0,2,45,0,0,0,0,79.01,160.91,0,28,few clouds,F,3.531527528,4,1,Late Evening,127.13,37.90,0.00
3MB-NB,17/11/2019 22:00,2019,11,17,22,0,147,0.68,86.06,148.56,0,2,28,0,0,0,0,81.85,155.37,0,28,few clouds,E,3.532509583,4,1,Late Evening,127.17,21.39,0.00
3MB-NB,17/11/2019 23:00,2019,11,17,23,0,120,0.72,91.66,138.87,0,2,18,0,0,0,0,84.77,149.97,0,28,few clouds,E,3.531376917,4,1,Late Evening,127.13,11.74,0.00
3MB-NB,18/11/2019 00:00,2019,11,18,0,0,82,0.91,89.71,141.94,0,2,21,0,0,0,0,91.59,138.93,0,28,few clouds,E,3.53461075,4,2,Late Night,127.25,14.69,0.00
3MB-NB,18/11/2019 01:00,2019,11,18,1,0,33,1.56,97.74,130.16,0,2,10,0,0,0,0,97.11,130.9,0,28,few clouds,D,3.5310275,4,2,Late Night,127.12,3.04,0.00
3MB-NB,18/11/2019 02:00,2019,11,18,2,0,21,0.4,106.29,120.32,0,2,0,0,0,0,0,98.02,129.69,0,27,few clouds,A,3.5311705,4,2,Late Night,127.12,0.00,6.80
3MB-NB,18/11/2019 03:00,2019,11,18,3,0,21,0.65,104.99,121.55,0,2,1,0,0,0,0,100.53,126.47,0,27,few clouds,A,3.53167475,4,2,Late Night,127.14,0.00,5.59
3MB-NB,18/11/2019 04:00,2019,11,18,4,0,15,1.45,93.01,137.73,0,2,17,0,0,0,0,97.64,130.21,0,27,few clouds,E,3.531584556,4,2,Early Morning,127.14,10.59,0.00
3MB-NB,18/11/2019 05:00,2019,11,18,5,0,92,2.33,101.57,125.39,0,2,5,0,0,0,0,94.75,134.25,0,27,few clouds,A,3.533385417,4,2,Early Morning,127.20,0.00,1.81
3MB-NB,18/11/2019 06:00,2019,11,18,6,0,441,3.1,86.98,146.57,0,2,26,0,0,0,0,90.54,140.58,0,27,few clouds,E,3.535587,4,2,Early Morning,127.28,19.29,0.00
3MB-NB,18/11/2019 07:00,2019,11,18,7,0,352,6.17,88.35,144.13,0,2,24,0,0,0,0,84.09,151.25,0,27,few clouds,E,3.532947917,4,2,Early Morning,127.19,16.94,0.00
3MB-NB,18/11/2019 08:00,2019,11,18,8,0,289,8.09,93.61,135.98,0,2,15,0,0,0,0,87.96,144.52,0,26,few clouds,E,3.531105333,4,2,Early Morning,127.12,8.86,0.00
3MB-NB,18/11/2019 09:00,2019,11,18,9,0,320,6.35,89.48,143,0,2,23,0,0,0,0,86.82,146.43,0,27,few clouds,E,3.5314035,4,2,Late Morning,127.13,15.87,0.00
3MB-NB,18/11/2019 10:00,2019,11,18,10,0,304,1.11,82.94,153.73,0,2,33,0,0,0,0,83.36,152.5,0,29,scattered clouds,E,3.531222222,4,2,Late Morning,127.12,26.61,0.00
3MB-NB,18/11/2019 11:00,2019,11,18,11,0,311,0.99,77.24,167.32,0,2,47,0,0,0,0,80.47,157.97,0,29,broken clouds,F,3.531068306,4,2,Late Morning,127.12,40.20,0.00
3MB-NB,18/11/2019 12:00,2019,11,18,12,0,353,0.67,81.93,155.63,0,2,35,0,0,0,0,80.33,158.24,0,33,broken clouds,F,3.530949778,4,2,Early Afternoon,127.11,28.52,0.00
3MB-NB,18/11/2019 13:00,2019,11,18,13,0,359,1.3,82.38,155.33,0,2,35,0,0,0,0,79.77,159.36,0,32,broken clouds,E,3.531152,4,2,Early Afternoon,127.12,28.21,0.00
3MB-NB,18/11/2019 14:00,2019,11,18,14,0,318,0.58,82.37,156.8,0,2,36,0,0,0,0,80.63,157.66,0,32,broken clouds,E,3.531146056,4,2,Early Afternoon,127.12,29.68,0.00
3MB-NB,18/11/2019 15:00,2019,11,18,15,0,368,0.79,76.67,166.54,0,2,46,0,0,0,0,79.08,160.75,0,33,broken clouds,F,3.531141667,4,2,Late Afternoon,127.12,39.42,0.00
3MB-NB,18/11/2019 16:00,2019,11,18,16,0,453,0.9,76.11,167.56,0,2,47,0,0,0,0,74.61,170.58,0,33,broken clouds,F,3.5352705,4,2,Late Afternoon,127.27,40.29,0.00
3MB-NB,18/11/2019 17:00,2019,11,18,17,0,477,0.93,71.44,178.74,0,2,58,0,0,0,0,60.65,211.05,0,33,scattered clouds,F,3.55560625,4,2,Late Afternoon,128.00,50.74,0.00
3MB-NB,18/11/2019 18:00,2019,11,18,18,0,540,1.14,64.27,199.26,0,3,19,0,0,0,0,45.16,285.48,0,31,scattered clouds,F,3.581188,4,2,Evening,128.92,70.34,0.00
3MB-NB,18/11/2019 19:00,2019,11,18,19,0,535,1.12,57.04,224.9,0,3,44,0,0,0,0,26.82,478.79,161,29,few clouds,F,3.5669855,4,2,Evening,128.41,96.49,0.00
3MB-NB,18/11/2019 20:00,2019,11,18,20,0,446,1.51,48.54,265.48,0,4,25,0,0,0,0,20.53,620.57,302.78,29,few clouds,F,3.538972806,4,2,Evening,127.40,138.08,0.00
3MB-NB,18/11/2019 21:00,2019,11,18,21,0,379,0.94,52.44,258.62,0,4,18,0,0,0,0,22.71,568.16,250.37,28,few clouds,F,3.584142667,4,2,Late Evening,129.03,129.59,0.00
3MB-NB,18/11/2019 22:00,2019,11,18,22,0,295,0.76,70.01,183.54,0,3,3,0,0,0,0,45.42,289.75,0,28,few clouds,F,3.655679167,4,2,Late Evening,131.60,51.94,0.00
3MB-NB,18/11/2019 23:00,2019,11,18,23,0,182,2.44,73.29,173.8,0,2,53,0,0,0,0,71.39,179.18,0,28,few clouds,F,3.553238944,4,2,Late Evening,127.92,45.88,0.00
3MB-NB,19/11/2019 00:00,2019,11,19,0,0,78,0.96,86.21,148.67,0,2,28,0,0,0,0,85.6,149.03,0,28,few clouds,E,3.543602222,4,3,Late Night,127.57,21.10,0.00
3MB-NB,19/11/2019 01:00,2019,11,19,1,0,27,7.64,100.23,126.94,0,2,6,0,0,0,0,94.66,134.3,0,27,few clouds,A,3.531343889,4,3,Late Night,127.13,0.00,0.19
3MB-NB,19/11/2019 02:00,2019,11,19,2,0,14,0.95,94.51,134.59,0,2,14,0,0,0,0,93.9,135.38,0,27,few clouds,D,3.531161667,4,3,Late Night,127.12,7.47,0.00
3MB-NB,19/11/2019 05:00,2019,11,19,5,0,35,13.51,88.53,146.06,0,2,26,0,0,0,0,91.58,138.82,0,27,few clouds,E,3.531426556,4,3,Early Morning,127.13,18.93,0.00
3MB-NB,19/11/2019 06:00,2019,11,19,6,0,380,4.19,93.8,136.84,0,2,16,0,0,0,0,91.07,139.75,0,26,few clouds,D,3.535286806,4,3,Early Morning,127.27,9.57,0.00
3MB-NB,19/11/2019 07:00,2019,11,19,7,0,323,1.13,88.57,144.09,0,2,24,0,0,0,0,82.68,153.79,0,26,few clouds,E,3.532043667,4,3,Early Morning,127.15,16.94,0.00
3MB-NB,19/11/2019 08:00,2019,11,19,8,0,281,1.69,89.54,142.19,0,2,22,0,0,0,0,85.95,147.92,0,26,few clouds,E,3.53159,4,3,Early Morning,127.14,15.05,0.00
3MB-NB,19/11/2019 09:00,2019,11,19,9,0,299,1,88.97,143.61,0,2,23,0,0,0,0,84.85,149.85,0,27,few clouds,E,3.53188125,4,3,Late Morning,127.15,16.46,0.00
3MB-NB,19/11/2019 10:00,2019,11,19,10,0,337,0.94,88.64,143.71,0,2,23,0,0,0,0,83.35,152.52,0,29,scattered clouds,E,3.531261667,4,3,Late Morning,127.13,16.58,0.00
3MB-NB,19/11/2019 11:00,2019,11,19,11,0,329,1.08,82.13,156.89,0,2,36,0,0,0,0,82.11,154.83,0,30,scattered clouds,E,3.53141425,4,3,Late Morning,127.13,29.76,0.00
3MB-NB,19/11/2019 12:00,2019,11,19,12,0,385,1.83,87.7,145.17,0,2,25,0,0,0,0,83.68,151.91,0,32,scattered clouds,E,3.531063556,4,3,Early Afternoon,127.12,18.05,0.00
3MB-NB,19/11/2019 13:00,2019,11,19,13,0,382,1.16,80.44,158.87,0,2,38,0,0,0,0,81.83,155.35,0,32,broken clouds,F,3.531191806,4,3,Early Afternoon,127.12,31.75,0.00
3MB-NB,19/11/2019 14:00,2019,11,19,14,0,334,0.92,82.92,153.73,0,2,33,0,0,0,0,80.49,157.95,0,31,broken clouds,E,3.53149875,4,3,Early Afternoon,127.13,26.60,0.00
3MB-NB,19/11/2019 15:00,2019,11,19,15,0,326,0.5,83.4,152.61,0,2,32,0,0,0,0,77.11,164.92,0,31,broken clouds,E,3.532494778,4,3,Late Afternoon,127.17,25.44,0.00
3MB-NB,19/11/2019 16:00,2019,11,19,16,0,425,0.81,81.55,156.35,0,2,36,0,0,0,0,66.36,192.37,0,33,broken clouds,F,3.546020333,4,3,Late Afternoon,127.66,28.69,0.00
3MB-NB,19/11/2019 17:00,2019,11,19,17,0,423,0.67,69.44,183.65,0,3,3,0,0,0,0,54.76,233.84,0,32,broken clouds,F,3.556966222,4,3,Late Afternoon,128.05,55.60,0.00
3MB-NB,19/11/2019 18:00,2019,11,19,18,0,520,0.54,60.45,213.33,0,3,33,0,0,0,0,38.96,333.92,16.13,30,scattered clouds,F,3.613756444,4,3,Evening,130.10,83.23,0.00
3MB-NB,19/11/2019 19:00,2019,11,19,19,0,386,2.72,39.62,352.41,0,5,52,34.62,0,0,34,24.25,531.55,213.76,29,few clouds,F,3.580579861,4,3,Evening,128.90,223.51,0.00
3MB-NB,19/11/2019 20:00,2019,11,19,20,0,420,2.69,15.36,838.07,0,13,58,520.28,0,8,40,21.48,592.37,274.58,28,scattered clouds,F,3.534474333,4,3,Evening,127.24,710.83,0.00
3MB-NB,19/11/2019 21:00,2019,11,19,21,0,336,1.36,31.03,472.54,0,7,52,154.75,0,2,34,21.81,584.94,267.15,28,few clouds,F,3.5437615,4,3,Late Evening,127.58,344.96,0.00
3MB-NB,19/11/2019 22:00,2019,11,19,22,0,263,1.23,69.34,184.06,0,3,4,0,0,0,0,36.96,354.95,37.16,27,few clouds,F,3.644153333,4,3,Late Evening,131.19,52.87,0.00
3MB-NB,19/11/2019 23:00,2019,11,19,23,0,254,0.51,74.49,171.98,0,2,51,0,0,0,0,66.01,196.23,0,27,few clouds,F,3.598095083,4,3,Late Evening,129.53,42.45,0.00
3MB-NB,20/11/2019 00:00,2019,11,20,0,0,138,1.35,86.99,146.29,0,2,26,0,0,0,0,85.96,148.19,0,28,overcast clouds,E,3.538447889,4,4,Late Night,127.38,18.91,0.00
3MB-NB,20/11/2019 01:00,2019,11,20,1,0,29,0.08,103.73,122.71,0,2,2,0,0,0,0,93.18,136.43,0,27,few clouds,A,3.531263167,4,4,Late Night,127.13,0.00,4.42
3MB-NB,20/11/2019 02:00,2019,11,20,2,0,27,0.65,87.57,146.28,0,2,26,0,0,0,0,91.84,138.45,0,28,overcast clouds,E,3.532013333,4,4,Late Night,127.15,19.13,0.00
3MB-NB,20/11/2019 03:00,2019,11,20,3,0,16,0.9,92.32,137.81,0,2,17,0,0,0,0,91.78,138.53,0,26,few clouds,E,3.531745389,4,4,Late Night,127.14,10.67,0.00
3MB-NB,20/11/2019 05:00,2019,11,20,5,0,53,1.48,93.27,137.42,0,2,17,0,0,0,0,92.53,137.4,0,28,overcast clouds,E,3.531561667,4,4,Early Morning,127.14,10.28,0.00
3MB-NB,20/11/2019 06:00,2019,11,20,6,0,287,2.26,86.16,148,0,2,28,0,0,0,0,90.76,140.15,0,28,overcast clouds,E,3.533337222,4,4,Early Morning,127.20,20.80,0.00
3MB-NB,20/11/2019 07:00,2019,11,20,7,0,359,1.83,88.1,145.13,0,2,25,0,0,0,0,82.92,153.43,0,28,overcast clouds,E,3.534004333,4,4,Early Morning,127.22,17.91,0.00
3MB-NB,20/11/2019 08:00,2019,11,20,8,0,229,1.52,96.95,131.58,0,2,11,0,0,0,0,86.03,147.77,0,25,few clouds,D,3.531292528,4,4,Early Morning,127.13,4.45,0.00
3MB-NB,20/11/2019 09:00,2019,11,20,9,0,292,1.05,87.39,145.98,0,2,25,0,0,0,0,85.79,148.21,0,26,few clouds,E,3.531926639,4,4,Late Morning,127.15,18.83,0.00
3MB-NB,20/11/2019 10:00,2019,11,20,10,0,355,1.2,85.59,148.8,0,2,28,0,0,0,0,84.39,150.63,0,27,scattered clouds,E,3.53101825,4,4,Late Morning,127.12,21.68,0.00
3MB-NB,20/11/2019 11:00,2019,11,20,11,0,370,0.85,82.41,154.81,0,2,34,0,0,0,0,83.06,153.05,0,29,scattered clouds,E,3.531203611,4,4,Late Morning,127.12,27.69,0.00
3MB-NB,20/11/2019 12:00,2019,11,20,12,0,383,0.57,80.11,160.12,0,2,40,0,0,0,0,83.01,153.15,0,30,scattered clouds,F,3.53138375,4,4,Early Afternoon,127.13,32.99,0.00
3MB-NB,20/11/2019 13:00,2019,11,20,13,0,401,0.82,83.29,152.82,0,2,32,0,0,0,0,81.34,156.28,0,31,broken clouds,E,3.531059778,4,4,Early Afternoon,127.12,25.70,0.00
3MB-NB,20/11/2019 14:00,2019,11,20,14,0,366,0.39,79.79,159.97,0,2,39,0,0,0,0,80.98,156.97,0,31,broken clouds,F,3.530952944,4,4,Early Afternoon,127.11,32.86,0.00
3MB-NB,20/11/2019 15:00,2019,11,20,15,0,384,0.55,78.64,161.98,0,2,41,0,0,0,0,76.68,165.91,0,33,broken clouds,F,3.533883,4,4,Late Afternoon,127.22,34.76,0.00
3MB-NB,20/11/2019 16:00,2019,11,20,16,0,435,0.58,72.36,176.93,0,2,56,0,0,0,0,67.63,188.3,0,34,broken clouds,F,3.537424722,4,4,Late Afternoon,127.35,49.58,0.00
3MB-NB,20/11/2019 17:00,2019,11,20,17,0,514,1.97,67.8,189.05,0,3,9,0,0,0,0,55.74,230.05,0,31,broken clouds,F,3.561940833,4,4,Late Afternoon,128.23,60.82,0.00
3MB-NB,20/11/2019 18:00,2019,11,20,18,0,518,3.76,31.69,585.31,0,9,45,267.52,0,4,27,39.27,330.3,12.51,30,scattered clouds,F,3.6030225,4,4,Evening,129.71,455.60,0.00
3MB-NB,20/11/2019 19:00,2019,11,20,19,0,465,2.28,13.59,953.34,0,15,53,635.55,0,10,35,25.22,507,189.21,29,few clouds,F,3.551816667,4,4,Evening,127.87,825.47,0.00
