Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Congestion Alarm,Temperature,Weather
3MB-SB,10-06-19 0:00,2019,6,10,0,0,139,0.46,72.48,176.92,0,2,56,0,0,0,0,87.33,146.27,0,,,
3MB-SB,10-06-19 1:00,2019,6,10,1,0,73,0.93,84.55,151.97,0,2,31,0,0,0,0,88.59,144.15,0,,26,thunderstorm
3MB-SB,10-06-19 4:00,2019,6,10,4,0,30,0.94,88.04,145.3,0,2,25,0,0,0,0,84.75,150.85,0,,25,few clouds
3MB-SB,10-06-19 5:00,2019,6,10,5,0,131,0.63,86.25,148.29,0,2,28,0,0,0,0,88.67,144.04,0,,25,light intensity drizzle
3MB-SB,10-06-19 6:00,2019,6,10,6,0,910,2.53,57.09,255.91,0,4,15,0,0,0,0,64.55,204.08,0,,25,light intensity drizzle
3MB-SB,10-06-19 7:00,2019,6,10,7,0,767,13.07,15.19,1010.67,0,16,50,691.44,0,11,31,31.22,429.41,110.18,,25,light intensity drizzle
3MB-SB,10-06-19 8:00,2019,6,10,8,0,740,11.12,7.16,1838.67,0,30,38,1519.44,0,25,19,23.52,546.06,226.83,,25,light intensity drizzle
3MB-SB,10-06-19 9:00,2019,6,10,9,0,825,11.11,29.36,624.53,0,10,24,305.3,0,5,5,47.53,287.01,0,,25,light intensity drizzle
3MB-SB,10-06-19 10:00,2019,6,10,10,0,652,0.5,78.97,162.08,0,2,42,0,0,0,0,69.25,184.5,0,,25,broken clouds
3MB-SB,10-06-19 11:00,2019,6,10,11,0,721,0.65,71.61,178.52,0,2,58,0,0,0,0,72.59,175.91,0,,25,light rain
3MB-SB,10-06-19 12:00,2019,6,10,12,0,807,0.65,71.6,178.56,0,2,58,0,0,0,0,70.33,181.57,0,,25,light rain
3MB-SB,10-06-19 13:00,2019,6,10,13,0,755,0.56,77.18,166.03,0,2,46,0,0,0,0,74.21,172.18,0,,26,light rain
3MB-SB,10-06-19 14:00,2019,6,10,14,0,711,0.73,76.68,167.55,0,2,47,0,0,0,0,78.93,161.8,0,,27,broken clouds
3MB-SB,10-06-19 15:00,2019,6,10,15,0,734,0.56,80.22,160.05,0,2,40,0,0,0,0,80.27,159.1,0,,27,broken clouds
3MB-SB,10-06-19 16:00,2019,6,10,16,0,814,0.68,84.11,152.05,0,2,32,0,0,0,0,81.45,156.81,0,,27,broken clouds
3MB-SB,10-06-19 17:00,2019,6,10,17,0,817,0.95,87.76,145.98,0,2,25,0,0,0,0,79.17,161.3,0,,28,broken clouds
3MB-SB,10-06-19 18:00,2019,6,10,18,0,996,1.04,84.1,151.99,0,2,31,0,0,0,0,80,159.63,0,,29,broken clouds
3MB-SB,10-06-19 19:00,2019,6,10,19,0,974,0.74,85.59,149.35,0,2,29,0,0,0,0,79.27,161.14,0,,28,scattered clouds
3MB-SB,10-06-19 20:00,2019,6,10,20,0,926,4.63,76.48,167.52,0,2,47,0,0,0,0,75.36,169.46,0,,27,scattered clouds
3MB-SB,10-06-19 21:00,2019,6,10,21,0,655,3.19,85.4,149.67,0,2,29,0,0,0,0,77.2,165.46,0,,27,few clouds
3MB-SB,10-06-19 22:00,2019,6,10,22,0,491,0.72,74.37,176.73,0,2,56,0,0,0,0,76.58,166.77,0,,27,few clouds
3MB-SB,10-06-19 23:00,2019,6,10,23,0,264,0.6,85.31,149.95,0,2,29,0,0,0,0,82.79,154.29,0,,27,few clouds
3MB-SB,11-06-19 5:00,2019,6,11,5,0,73,0.5,86.65,148.52,0,2,28,0,0,0,0,84.41,151.3,0,,25,scattered clouds
3MB-SB,11-06-19 6:00,2019,6,11,6,0,630,0.79,71.09,183.09,0,3,3,0,0,0,0,70.15,185.1,0,,25,scattered clouds
3MB-SB,11-06-19 7:00,2019,6,11,7,0,810,5.48,45.54,303.07,0,5,3,0,0,0,0,53.49,239.21,0,,25,few clouds
3MB-SB,11-06-19 8:00,2019,6,11,8,0,767,9.88,46.56,345.68,0,5,45,26.45,0,0,26,43.01,298.82,0,,25,scattered clouds
3MB-SB,11-06-19 9:00,2019,6,11,9,0,573,0.59,83.2,153.93,0,2,33,0,0,0,0,67.92,189.59,0,,26,few clouds
3MB-SB,11-06-19 10:00,2019,6,11,10,0,761,0.56,78.47,163.3,0,2,43,0,0,0,0,73.26,174.34,0,,27,scattered clouds
3MB-SB,11-06-19 11:00,2019,6,11,11,0,769,0.58,78.99,162.07,0,2,42,0,0,0,0,71.16,179.46,0,,26,scattered clouds
3MB-SB,11-06-19 12:00,2019,6,11,12,0,930,0.57,75.71,169.09,0,2,49,0,0,0,0,71.88,177.66,0,,28,moderate rain
3MB-SB,11-06-19 13:00,2019,6,11,13,0,759,0.84,72.99,175.24,0,2,55,0,0,0,0,74.49,171.44,0,,28,moderate rain
3MB-SB,11-06-19 14:00,2019,6,11,14,0,797,0.73,81.61,157.06,0,2,37,0,0,0,0,76.97,165.91,0,,28,moderate rain
3MB-SB,11-06-19 15:00,2019,6,11,15,0,796,0.81,80.82,158.41,0,2,38,0,0,0,0,79.44,160.77,0,,28,moderate rain
3MB-SB,11-06-19 16:00,2019,6,11,16,0,849,0.82,82.57,155.13,0,2,35,0,0,0,0,81.04,157.58,0,,28,moderate rain
3MB-SB,11-06-19 17:00,2019,6,11,17,0,890,1.18,87.52,146.26,0,2,26,0,0,0,0,80.22,159.19,0,,28,moderate rain
3MB-SB,11-06-19 18:00,2019,6,11,18,0,1023,1.04,79.76,160.63,0,2,40,0,0,0,0,80.75,158.14,0,,26,light rain
3MB-SB,11-06-19 19:00,2019,6,11,19,0,959,0.69,77.63,165.35,0,2,45,0,0,0,0,77.86,164.04,0,,26,light rain
3MB-SB,11-06-19 20:00,2019,6,11,20,0,935,2.52,73.76,173.46,0,2,53,0,0,0,0,74.43,171.58,0,,27,few clouds
3MB-SB,11-06-19 21:00,2019,6,11,21,0,861,11.44,80.48,158.88,0,2,38,0,0,0,0,75.9,168.26,0,,27,few clouds
3MB-SB,11-06-19 22:00,2019,6,11,22,0,611,5.71,77.59,165.32,0,2,45,0,0,0,0,76.44,167.07,0,,26,few clouds
3MB-SB,11-06-19 23:00,2019,6,11,23,0,380,0.73,86.59,147.6,0,2,27,0,0,0,0,80.3,159.05,0,,26,few clouds
3MB-SB,12-06-19 0:00,2019,6,12,0,0,216,0.68,74.86,172.93,0,2,52,0,0,0,0,82.2,155.36,0,,26,few clouds
3MB-SB,12-06-19 6:00,2019,6,12,6,0,209,0.58,73.01,176.83,0,2,56,0,0,0,0,71.69,180.59,0,,26,scattered clouds
3MB-SB,12-06-19 7:00,2019,6,12,7,0,340,0.76,78.6,164.38,0,2,44,0,0,0,0,55.6,229.74,0,,26,scattered clouds
3MB-SB,12-06-19 8:00,2019,6,12,8,0,450,0.45,72.1,177.71,0,2,57,0,0,0,0,52.61,243.17,0,,26,scattered clouds
3MB-SB,12-06-19 9:00,2019,6,12,9,0,578,0.41,75.68,170.64,0,2,50,0,0,0,0,64.51,198.19,0,,29,light rain
3MB-SB,12-06-19 10:00,2019,6,12,10,0,707,0.52,83.03,154.31,0,2,34,0,0,0,0,72.21,177.09,0,,29,light rain
3MB-SB,12-06-19 11:00,2019,6,12,11,0,675,0.64,80.09,160.11,0,2,40,0,0,0,0,70.09,182.24,0,,27,few clouds
3MB-SB,12-06-19 12:00,2019,6,12,12,0,641,0.64,81.45,157.04,0,2,37,0,0,0,0,74.83,170.7,0,,28,scattered clouds
3MB-SB,12-06-19 13:00,2019,6,12,13,0,705,0.58,81.22,157.48,0,2,37,0,0,0,0,76.38,167.18,0,,29,broken clouds
3MB-SB,12-06-19 14:00,2019,6,12,14,0,807,0.6,78.32,163.84,0,2,43,0,0,0,0,78.53,162.62,0,,29,broken clouds
3MB-SB,12-06-19 15:00,2019,6,12,15,0,684,0.63,84.57,152.73,0,2,32,0,0,0,0,80.62,158.39,0,,30,broken clouds
3MB-SB,12-06-19 16:00,2019,6,12,16,0,737,0.64,73.25,178.11,0,2,58,0,0,0,0,81.49,156.69,0,,31,broken clouds
3MB-SB,12-06-19 17:00,2019,6,12,17,0,720,0.59,80.89,158.57,0,2,38,0,0,0,0,81.28,157.1,0,,30,scattered clouds
3MB-SB,12-06-19 18:00,2019,6,12,18,0,749,0.5,85.68,149.29,0,2,29,0,0,0,0,81.71,156.27,0,,29,scattered clouds
3MB-SB,12-06-19 19:00,2019,6,12,19,0,718,0.68,79.41,161.77,0,2,41,0,0,0,0,79.99,159.68,0,,29,scattered clouds
3MB-SB,12-06-19 20:00,2019,6,12,20,0,683,0.75,81.87,156.11,0,2,36,0,0,0,0,75.39,169.39,0,,27,scattered clouds
3MB-SB,12-06-19 21:00,2019,6,12,21,0,481,0.58,81.08,157.74,0,2,37,0,0,0,0,76.45,167.03,0,,27,thunderstorm
3MB-SB,12-06-19 22:00,2019,6,12,22,0,438,0.51,78.23,163.84,0,2,43,0,0,0,0,78.13,163.5,0,,26,few clouds
3MB-SB,12-06-19 23:00,2019,6,12,23,0,290,0.54,79.72,162.31,0,2,42,0,0,0,0,80.01,159.62,0,,26,few clouds
3MB-SB,13-06-19 0:00,2019,6,13,0,0,130,0.81,84.27,151.81,0,2,31,0,0,0,0,85.25,149.82,0,,26,overcast clouds
3MB-SB,13-06-19 5:00,2019,6,13,5,0,94,1.18,77.56,165.49,0,2,45,0,0,0,0,82.79,154.32,0,,25,few clouds
3MB-SB,13-06-19 6:00,2019,6,13,6,0,657,0.57,74.28,173.03,0,2,53,0,0,0,0,73.13,176.89,0,,25,few clouds
3MB-SB,13-06-19 7:00,2019,6,13,7,0,825,7.65,42.41,379.84,0,6,19,60.61,0,1,0,60.66,211.07,0,,25,few clouds
3MB-SB,13-06-19 8:00,2019,6,13,8,0,647,11.98,20.54,629.14,0,10,29,309.91,0,5,9,62.44,204.85,0,,25,scattered clouds
3MB-SB,13-06-19 9:00,2019,6,13,9,0,716,2.72,70.14,201.19,0,3,21,0,0,0,0,72.64,175.9,0,,26,few clouds
3MB-SB,13-06-19 10:00,2019,6,13,10,0,756,0.73,77.46,165.23,0,2,45,0,0,0,0,74.99,170.32,0,,27,few clouds
3MB-SB,13-06-19 11:00,2019,6,13,11,0,794,0.57,79.69,160.67,0,2,40,0,0,0,0,73.04,174.85,0,,28,scattered clouds
3MB-SB,13-06-19 12:00,2019,6,13,12,0,812,0.67,79.74,160.38,0,2,40,0,0,0,0,74.67,171.08,0,,29,broken clouds
3MB-SB,13-06-19 13:00,2019,6,13,13,0,715,0.54,80.84,158.09,0,2,38,0,0,0,0,76.5,166.93,0,,29,broken clouds
3MB-SB,13-06-19 14:00,2019,6,13,14,0,783,0.64,83.4,153.59,0,2,33,0,0,0,0,76.67,166.69,0,,31,broken clouds
3MB-SB,13-06-19 15:00,2019,6,13,15,0,735,0.64,87.46,146.13,0,2,26,0,0,0,0,80.38,158.85,0,,31,broken clouds
3MB-SB,13-06-19 16:00,2019,6,13,16,0,699,0.72,86.8,147.3,0,2,27,0,0,0,0,78.91,161.82,0,,31,scattered clouds
3MB-SB,13-06-19 17:00,2019,6,13,17,0,810,0.84,81.44,157.39,0,2,37,0,0,0,0,79.89,159.88,0,,28,moderate rain
3MB-SB,13-06-19 18:00,2019,6,13,18,0,952,0.79,80.04,160.77,0,2,40,0,0,0,0,80.81,158.04,0,,26,heavy intensity rain
3MB-SB,13-06-19 19:00,2019,6,13,19,0,875,1.01,84.49,151.61,0,2,31,0,0,0,0,78.93,161.8,0,,26,heavy intensity rain
3MB-SB,13-06-19 20:00,2019,6,13,20,0,800,2.04,77.2,165.55,0,2,45,0,0,0,0,75.6,168.92,0,,26,heavy intensity rain
3MB-SB,13-06-19 21:00,2019,6,13,21,0,841,13.46,70.78,180.77,0,3,0,0,0,0,0,76.38,167.2,0,,25,moderate rain
3MB-SB,13-06-19 22:00,2019,6,13,22,0,673,12.76,77.08,167.43,0,2,47,0,0,0,0,78.93,161.81,0,,25,moderate rain
3MB-SB,13-06-19 23:00,2019,6,13,23,0,312,0.69,90.77,140.76,0,2,20,0,0,0,0,81.95,155.84,0,,25,moderate rain
3MB-SB,14-06-19 0:00,2019,6,14,0,0,159,1.31,85.71,149.45,0,2,29,0,0,0,0,84.72,150.74,0,,25,light rain
3MB-SB,14-06-19 1:00,2019,6,14,1,0,74,1.27,77.52,165.73,0,2,45,0,0,0,0,88.99,143.53,0,,26,thunderstorm with light rain
3MB-SB,14-06-19 5:00,2019,6,14,5,0,54,1,85.13,155.45,0,2,35,0,0,0,0,80.79,158.15,0,,26,thunderstorm with light rain
3MB-SB,14-06-19 6:00,2019,6,14,6,0,532,0.83,71.23,182.58,0,3,2,0,0,0,0,72.79,177,0,,25,overcast clouds
3MB-SB,14-06-19 7:00,2019,6,14,7,0,841,0.69,66.08,200.21,0,3,20,0,0,0,0,61.24,208.64,0,,25,few clouds
3MB-SB,14-06-19 8:00,2019,6,14,8,0,556,0.52,85.59,149.38,0,2,29,0,0,0,0,63.98,199.68,0,,25,scattered clouds
3MB-SB,14-06-19 9:00,2019,6,14,9,0,696,0.38,79.03,162.22,0,2,42,0,0,0,0,69.68,183.29,0,,26,scattered clouds
3MB-SB,14-06-19 10:00,2019,6,14,10,0,713,0.47,79.82,160.89,0,2,40,0,0,0,0,72.75,175.55,0,,27,scattered clouds
3MB-SB,14-06-19 11:00,2019,6,14,11,0,808,0.62,78.39,163.43,0,2,43,0,0,0,0,70.34,181.55,0,,27,broken clouds
3MB-SB,14-06-19 12:00,2019,6,14,12,0,804,0.68,78.47,163.02,0,2,43,0,0,0,0,72.19,176.88,0,,28,broken clouds
3MB-SB,14-06-19 13:00,2019,6,14,13,0,612,1.09,56.62,229.98,0,3,49,0,0,0,0,75.46,169.27,0,,28,light rain
3MB-SB,14-06-19 14:00,2019,6,14,14,0,709,1.03,69.69,183.63,0,3,3,0,0,0,0,78.05,163.67,0,,24,thunderstorm with rain
3MB-SB,14-06-19 15:00,2019,6,14,15,0,820,0.66,77.67,165.08,0,2,45,0,0,0,0,80.66,158.32,0,,23,thunderstorm with light rain
3MB-SB,14-06-19 16:00,2019,6,14,16,0,804,0.69,81.3,157.85,0,2,37,0,0,0,0,80.61,158.43,0,,25,thunderstorm
3MB-SB,14-06-19 17:00,2019,6,14,17,0,888,0.72,86.75,147.34,0,2,27,0,0,0,0,79.66,160.31,0,,26,thunderstorm
3MB-SB,14-06-19 18:00,2019,6,14,18,0,989,1.05,86.34,148.38,0,2,28,0,0,0,0,78.95,161.76,0,,26,scattered clouds
3MB-SB,14-06-19 19:00,2019,6,14,19,0,1040,3.37,82.95,154.38,0,2,34,0,0,0,0,78.98,161.72,0,,26,scattered clouds
3MB-SB,14-06-19 20:00,2019,6,14,20,0,747,1.95,71.65,179,0,2,59,0,0,0,0,74.77,170.8,0,,26,scattered clouds
3MB-SB,14-06-19 21:00,2019,6,14,21,0,743,1.17,74.3,173.24,0,2,53,0,0,0,0,77.29,165.24,0,,26,light intensity drizzle
3MB-SB,14-06-19 22:00,2019,6,14,22,0,711,9.69,74.27,172.27,0,2,52,0,0,0,0,80.06,159.52,0,,25,scattered clouds
3MB-SB,14-06-19 23:00,2019,6,14,23,0,449,0.75,79.81,160.79,0,2,40,0,0,0,0,82.35,155.07,0,,25,few clouds
3MB-SB,15-06-19 0:00,2019,6,15,0,0,297,0.42,77.26,166.32,0,2,46,0,0,0,0,84.73,150.76,0,,25,few clouds
3MB-SB,15-06-19 1:00,2019,6,15,1,0,115,1,88.17,145.2,0,2,25,0,0,0,0,89.38,142.91,0,,25,few clouds
3MB-SB,15-06-19 5:00,2019,6,15,5,0,71,0.82,95.07,135.43,0,2,15,0,0,0,0,86.34,147.91,0,,25,few clouds
3MB-SB,15-06-19 6:00,2019,6,15,6,0,186,0.57,77.73,164.62,0,2,44,0,0,0,0,77.41,165.61,0,,25,few clouds
3MB-SB,15-06-19 7:00,2019,6,15,7,0,386,0.47,79.9,161.26,0,2,41,0,0,0,0,73.91,172.86,0,,25,few clouds
3MB-SB,15-06-19 8:00,2019,6,15,8,0,435,0.43,78.3,163.59,0,2,43,0,0,0,0,77.02,165.89,0,,24,mist
3MB-SB,15-06-19 9:00,2019,6,15,9,0,563,0.45,77.79,164.83,0,2,44,0,0,0,0,73.83,172.98,0,,25,few clouds
3MB-SB,15-06-19 10:00,2019,6,15,10,0,648,0.57,77.62,166.19,0,2,46,0,0,0,0,72.72,175.64,0,,26,scattered clouds
3MB-SB,15-06-19 11:00,2019,6,15,11,0,704,0.56,77.69,164.55,0,2,44,0,0,0,0,75.65,168.81,0,,27,scattered clouds
3MB-SB,15-06-19 12:00,2019,6,15,12,0,778,0.67,78.39,163.03,0,2,43,0,0,0,0,75.14,169.95,0,,27,few clouds
3MB-SB,15-06-19 13:00,2019,6,15,13,0,671,0.81,72.3,178.14,0,2,58,0,0,0,0,76.43,167.07,0,,27,broken clouds
3MB-SB,15-06-19 14:00,2019,6,15,14,0,592,1.13,61.84,207.46,0,3,27,0,0,0,0,77.67,164.44,0,,26,thunderstorm with light rain
3MB-SB,15-06-19 15:00,2019,6,15,15,0,760,1.08,70.93,180.26,0,3,0,0,0,0,0,80.34,158.95,0,,24,thunderstorm with light rain
3MB-SB,15-06-19 16:00,2019,6,15,16,0,890,1.18,74.26,172.32,0,2,52,0,0,0,0,80.47,158.69,0,,24,thunderstorm with light rain
3MB-SB,15-06-19 17:00,2019,6,15,17,0,788,0.54,81.02,158.39,0,2,38,0,0,0,0,81.31,157.05,0,,25,thunderstorm with light rain
3MB-SB,15-06-19 18:00,2019,6,15,18,0,706,0.65,86.37,148.09,0,2,28,0,0,0,0,81.54,156.62,0,,,
3MB-SB,15-06-19 19:00,2019,6,15,19,0,715,0.72,87.99,145.43,0,2,25,0,0,0,0,80.93,157.83,0,,25,scattered clouds
3MB-SB,15-06-19 20:00,2019,6,15,20,0,659,0.56,84.37,151.45,0,2,31,0,0,0,0,77.34,165.12,0,,25,few clouds
3MB-SB,15-06-19 21:00,2019,6,15,21,0,601,0.79,80.31,159.47,0,2,39,0,0,0,0,79.62,160.41,0,,25,few clouds
3MB-SB,15-06-19 22:00,2019,6,15,22,0,426,0.77,75.96,169.18,0,2,49,0,0,0,0,81.44,156.79,0,,24,few clouds
3MB-SB,15-06-19 23:00,2019,6,15,23,0,359,0.69,85.05,150.28,0,2,30,0,0,0,0,82.82,154.21,0,,24,few clouds
3MB-SB,16-06-19 0:00,2019,6,16,0,0,232,1.07,87.1,146.62,0,2,26,0,0,0,0,87.09,146.63,0,,24,few clouds
3MB-SB,16-06-19 1:00,2019,6,16,1,0,94,0.54,87.9,145.33,0,2,25,0,0,0,0,89.73,142.3,0,,24,few clouds
3MB-SB,16-06-19 6:00,2019,6,16,6,0,103,0.64,79.12,165.16,0,2,45,0,0,0,0,78.69,162.43,0,,23,mist
3MB-SB,16-06-19 7:00,2019,6,16,7,0,262,0.58,88.35,145.25,0,2,25,0,0,0,0,77.46,165.08,0,,23,fog
3MB-SB,16-06-19 8:00,2019,6,16,8,0,336,0.53,89.46,143.31,0,2,23,0,0,0,0,81.81,156.12,0,,24,fog
3MB-SB,16-06-19 9:00,2019,6,16,9,0,389,0.42,91.93,139.14,0,2,19,0,0,0,0,82.25,155.29,0,,28,scattered clouds
3MB-SB,16-06-19 10:00,2019,6,16,10,0,471,0.42,84.64,151.25,0,2,31,0,0,0,0,82.26,155.25,0,,26,mist
3MB-SB,16-06-19 11:00,2019,6,16,11,0,501,0.57,86.62,147.71,0,2,27,0,0,0,0,85.62,149.15,0,,27,scattered clouds
3MB-SB,16-06-19 12:00,2019,6,16,12,0,514,0.44,86.26,148.86,0,2,28,0,0,0,0,85.86,148.75,0,,29,scattered clouds
3MB-SB,16-06-19 13:00,2019,6,16,13,0,496,0.37,90.39,141.45,0,2,21,0,0,0,0,84,152.07,0,,30,broken clouds
3MB-SB,16-06-19 14:00,2019,6,16,14,0,575,0.35,84.87,150.9,0,2,30,0,0,0,0,84.16,151.76,0,,30,broken clouds
3MB-SB,16-06-19 15:00,2019,6,16,15,0,652,0.53,80.38,159.77,0,2,39,0,0,0,0,82.35,155.07,0,,31,broken clouds
3MB-SB,16-06-19 16:00,2019,6,16,16,0,657,0.62,80.35,159.49,0,2,39,0,0,0,0,84.55,151.03,0,,31,broken clouds
3MB-SB,16-06-19 17:00,2019,6,16,17,0,620,0.66,84.35,151.65,0,2,31,0,0,0,0,85.28,149.74,0,,31,scattered clouds
3MB-SB,16-06-19 18:00,2019,6,16,18,0,674,0.55,86.84,147.28,0,2,27,0,0,0,0,82.91,154.09,0,,30,few clouds
3MB-SB,16-06-19 19:00,2019,6,16,19,0,664,0.66,82.26,155.72,0,2,35,0,0,0,0,83.37,153.22,0,,29,few clouds
3MB-SB,16-06-19 20:00,2019,6,16,20,0,659,0.57,75.75,169.53,0,2,49,0,0,0,0,77.5,164.77,0,,27,few clouds
3MB-SB,16-06-19 21:00,2019,6,16,21,0,537,0.57,75.88,169.09,0,2,49,0,0,0,0,79.58,160.47,0,,27,few clouds
3MB-SB,16-06-19 22:00,2019,6,16,22,0,465,0.41,84.49,151.53,0,2,31,0,0,0,0,82.19,155.38,0,,27,few clouds
3MB-SB,16-06-19 23:00,2019,6,16,23,0,384,0.72,84.37,152.17,0,2,32,0,0,0,0,85.08,150.08,0,,26,few clouds
3MB-SB,17-06-19 0:00,2019,6,17,0,0,185,0.79,63.61,205.05,0,3,25,0,0,0,0,87.29,146.34,0,,26,few clouds
3MB-SB,17-06-19 1:00,2019,6,17,1,0,87,0.54,95.01,134.84,0,2,14,0,0,0,0,88.59,144.15,0,,26,few clouds
3MB-SB,17-06-19 2:00,2019,6,17,2,0,57,1.72,96.76,132.39,0,2,12,0,0,0,0,89.86,142.14,0,,26,few clouds
3MB-SB,17-06-19 5:00,2019,6,17,5,0,133,0.7,96.72,133.29,0,2,13,0,0,0,0,88.62,144.14,0,,25,scattered clouds
3MB-SB,17-06-19 6:00,2019,6,17,6,0,850,0.66,66.97,192.66,0,3,12,0,0,0,0,64.55,204.08,0,,25,scattered clouds
3MB-SB,17-06-19 7:00,2019,6,17,7,0,790,10.1,21.42,800.69,0,13,20,481.46,0,8,1,31.22,429.41,110.18,,25,few clouds
3MB-SB,17-06-19 8:00,2019,6,17,8,0,687,15.19,12.61,1110.19,0,18,30,790.96,0,13,10,23.52,546.06,226.83,,25,mist
3MB-SB,17-06-19 9:00,2019,6,17,9,0,694,4.4,60.68,275.95,0,4,35,0,0,0,0,47.53,287.01,0,,26,mist
3MB-SB,17-06-19 10:00,2019,6,17,10,0,741,0.57,74.72,171.24,0,2,51,0,0,0,0,69.25,184.5,0,,27,broken clouds
3MB-SB,17-06-19 11:00,2019,6,17,11,0,836,0.57,73.55,174.1,0,2,54,0,0,0,0,72.59,175.91,0,,29,broken clouds
3MB-SB,17-06-19 12:00,2019,6,17,12,0,747,0.6,74.96,170.85,0,2,50,0,0,0,0,70.33,181.57,0,,30,broken clouds
3MB-SB,17-06-19 13:00,2019,6,17,13,0,720,0.57,77.07,166.12,0,2,46,0,0,0,0,74.31,171.95,0,,31,broken clouds
3MB-SB,17-06-19 14:00,2019,6,17,14,0,709,0.55,74.52,171.89,0,2,51,0,0,0,0,78.93,161.8,0,,31,scattered clouds
3MB-SB,17-06-19 15:00,2019,6,17,15,0,702,0.56,81.09,157.71,0,2,37,0,0,0,0,80.27,159.1,0,,31,scattered clouds
3MB-SB,17-06-19 16:00,2019,6,17,16,0,806,0.65,83.77,152.84,0,2,32,0,0,0,0,81.45,156.81,0,,31,scattered clouds
3MB-SB,17-06-19 17:00,2019,6,17,17,0,918,0.6,81.29,157.52,0,2,37,0,0,0,0,79.17,161.3,0,,31,scattered clouds
3MB-SB,17-06-19 18:00,2019,6,17,18,0,917,0.98,77.85,165.54,0,2,45,0,0,0,0,80,159.63,0,,30,scattered clouds
3MB-SB,17-06-19 19:00,2019,6,17,19,0,968,0.66,83.93,152.53,0,2,32,0,0,0,0,79.27,161.14,0,,30,scattered clouds
3MB-SB,17-06-19 20:00,2019,6,17,20,0,971,5.65,75.76,168.8,0,2,48,0,0,0,0,75.36,169.46,0,,29,few clouds
3MB-SB,17-06-19 21:00,2019,6,17,21,0,851,9.27,85.13,150.03,0,2,30,0,0,0,0,77.2,165.46,0,,27,few clouds
3MB-SB,17-06-19 22:00,2019,6,17,22,0,505,1.05,83.78,152.55,0,2,32,0,0,0,0,76.58,166.77,0,,27,few clouds
3MB-SB,17-06-19 23:00,2019,6,17,23,0,351,0.49,85.5,149.42,0,2,29,0,0,0,0,82.79,154.29,0,,27,few clouds
3MB-SB,18-06-19 0:00,2019,6,18,0,0,157,1.05,96.19,133.11,0,2,13,0,0,0,0,84.19,151.69,0,,26,few clouds
3MB-SB,18-06-19 5:00,2019,6,18,5,0,64,0.44,82.67,157.88,0,2,37,0,0,0,0,84.41,151.3,0,,25,few clouds
3MB-SB,18-06-19 6:00,2019,6,18,6,0,610,0.61,72.05,178.82,0,2,58,0,0,0,0,70.64,183.79,0,,25,few clouds
3MB-SB,18-06-19 7:00,2019,6,18,7,0,777,9.87,32.96,462.66,0,7,42,143.43,0,2,23,53.49,239.21,0,,24,light rain
3MB-SB,18-06-19 8:00,2019,6,18,8,0,660,14.42,10.03,1283,0,21,23,963.77,0,16,3,43.01,298.82,0,,25,mist
3MB-SB,18-06-19 9:00,2019,6,18,9,0,763,9.07,15.55,866.85,0,14,26,547.62,0,9,7,67.92,189.59,0,,26,mist
3MB-SB,18-06-19 10:00,2019,6,18,10,0,934,5.86,21.65,613.69,0,10,13,294.46,0,4,54,73.16,174.57,0,,,
3MB-SB,18-06-19 11:00,2019,6,18,11,0,802,1.42,59.15,236.47,0,3,56,0,0,0,0,71.16,179.46,0,,27,thunderstorm with light rain
3MB-SB,18-06-19 12:00,2019,6,18,12,0,715,0.92,67.43,189.77,0,3,9,0,0,0,0,71.94,177.52,0,,27,thunderstorm with light rain
3MB-SB,18-06-19 13:00,2019,6,18,13,0,765,0.68,73.38,174.6,0,2,54,0,0,0,0,74.4,171.65,0,,27,thunderstorm
3MB-SB,18-06-19 14:00,2019,6,18,14,0,743,0.74,80.22,159.83,0,2,39,0,0,0,0,76.97,165.91,0,,28,thunderstorm with light rain
3MB-SB,18-06-19 15:00,2019,6,18,15,0,749,0.66,80.56,159.03,0,2,39,0,0,0,0,79.44,160.77,0,,29,scattered clouds
3MB-SB,18-06-19 16:00,2019,6,18,16,0,730,0.81,85.68,149.71,0,2,29,0,0,0,0,81.04,157.58,0,,29,clear sky
3MB-SB,18-06-19 17:00,2019,6,18,17,0,941,0.87,90.69,141.28,0,2,21,0,0,0,0,80.16,159.31,0,,29,clear sky
3MB-SB,18-06-19 18:00,2019,6,18,18,0,1005,0.97,87.1,146.75,0,2,26,0,0,0,0,80.75,158.14,0,,26,clear sky
3MB-SB,18-06-19 19:00,2019,6,18,19,0,1066,0.86,84.44,151.77,0,2,31,0,0,0,0,77.86,164.04,0,,26,clear sky
3MB-SB,18-06-19 20:00,2019,6,18,20,0,936,4.55,77.67,165.47,0,2,45,0,0,0,0,74.45,171.53,0,,28,few clouds
3MB-SB,18-06-19 21:00,2019,6,18,21,0,840,8.68,82.13,156.88,0,2,36,0,0,0,0,75.9,168.26,0,,27,few clouds
3MB-SB,18-06-19 22:00,2019,6,18,22,0,590,1.05,74.47,172.5,0,2,52,0,0,0,0,76.44,167.07,0,,26,few clouds
3MB-SB,18-06-19 23:00,2019,6,18,23,0,408,0.92,78.96,161.89,0,2,41,0,0,0,0,80.3,159.05,0,,26,few clouds
