Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection,Number of Lanes,Day of Week,Time of Day
IKRD_Northbound,07/06/2019 23:00,2019,6,7,23,0,103,2.78,40.81,199.48,0,3,19,0,0,0,0,28.69,283.49,80.54,26,broken clouds,F,2.259257806,4,6,Late Evening
IKRD_Northbound,08/06/2019 00:00,2019,6,8,0,0,90,0.38,49.06,168.94,0,2,48,0,0,0,0,32.23,252.02,49.07,26,few clouds,F,2.256279056,4,7,Late Night
IKRD_Northbound,08/06/2019 01:00,2019,6,8,1,0,48,2.38,57.69,140.8,0,2,20,0,0,0,0,36.56,222.56,19.61,25,few clouds,F,2.260220444,4,7,Late Night
IKRD_Northbound,08/06/2019 02:00,2019,6,8,2,0,35,0.23,55.46,146.79,0,2,26,0,0,0,0,39.36,206.33,3.38,25,few clouds,F,2.255874667,4,7,Late Night
IKRD_Northbound,08/06/2019 03:00,2019,6,8,3,0,29,3.13,56.61,143.92,0,2,23,0,0,0,0,41.67,194.85,0,25,overcast clouds,F,2.25538875,4,7,Late Night
IKRD_Northbound,08/06/2019 05:00,2019,6,8,5,0,54,7.17,59.92,136.22,0,2,16,0,0,0,0,44.74,181.46,0,25,few clouds,F,2.255144556,4,7,Early Morning
IKRD_Northbound,08/06/2019 06:00,2019,6,8,6,0,105,4.57,51.42,158.95,0,2,38,0,0,0,0,46,176.67,0,25,scattered clouds,F,2.25745,4,7,Early Morning
IKRD_Northbound,08/06/2019 07:00,2019,6,8,7,0,144,0.94,46.5,174.77,0,2,54,0,0,0,0,42.59,190.69,0,24,scattered clouds,F,2.255968639,4,7,Early Morning
IKRD_Northbound,08/06/2019 08:00,2019,6,8,8,0,151,3.2,56.14,145.67,0,2,25,0,0,0,0,46.89,173.16,0,25,scattered clouds,F,2.255409,4,7,Early Morning
IKRD_Northbound,08/06/2019 09:00,2019,6,8,9,0,186,1.78,45.15,183.63,0,3,3,0,0,0,0,46.26,175.54,0,25,scattered clouds,F,2.255689,4,7,Late Morning
IKRD_Northbound,08/06/2019 10:00,2019,6,8,10,0,195,1.52,43.32,189.5,0,3,9,0,0,0,0,43.28,187.61,0,27,broken clouds,F,2.255489111,4,7,Late Morning
IKRD_Northbound,08/06/2019 11:00,2019,6,8,11,0,185,0.96,31.07,273.63,0,4,33,70.68,0,1,10,41.85,194.12,0,29,broken clouds,F,2.256645,4,7,Late Morning
IKRD_Northbound,08/06/2019 12:00,2019,6,8,12,0,188,1.24,24.48,335.74,0,5,35,132.79,0,2,12,36.64,222.17,19.22,30,broken clouds,F,2.261196889,4,7,Early Afternoon
IKRD_Northbound,08/06/2019 13:00,2019,6,8,13,0,167,1.45,18.77,435.54,0,7,15,232.59,0,3,52,33.44,242.82,39.87,31,broken clouds,F,2.255528,4,7,Early Afternoon
IKRD_Northbound,08/06/2019 14:00,2019,6,8,14,0,162,0.87,13.73,625.42,0,10,25,422.47,0,7,2,29.81,272.43,69.48,31,broken clouds,F,2.25587175,4,7,Early Afternoon
IKRD_Northbound,08/06/2019 15:00,2019,6,8,15,0,219,1.46,11.26,726.96,0,12,6,524.01,0,8,44,27.37,297.79,94.84,30,broken clouds,F,2.264031194,4,7,Late Afternoon
IKRD_Northbound,08/06/2019 16:00,2019,6,8,16,0,188,1.15,11.96,680.69,0,11,20,477.74,0,7,57,26.33,308.71,105.76,32,scattered clouds,F,2.257870639,4,7,Late Afternoon
IKRD_Northbound,08/06/2019 17:00,2019,6,8,17,0,207,2.96,13.99,593.1,0,9,53,390.15,0,6,30,27.64,293.85,90.9,31,few clouds,F,2.256115,4,7,Late Afternoon
IKRD_Northbound,08/06/2019 18:00,2019,6,8,18,0,210,2.47,31.32,304.24,0,5,4,101.29,0,1,41,27.64,294.11,91.16,31,few clouds,F,2.258111222,4,7,Evening
IKRD_Northbound,08/06/2019 19:00,2019,6,8,19,0,206,1.31,49.83,166.2,0,2,46,0,0,0,0,30.94,262.66,59.71,29,few clouds,F,2.257416778,4,7,Evening
IKRD_Northbound,08/06/2019 20:00,2019,6,8,20,0,213,2.31,32.63,250.58,0,4,10,47.63,0,0,47,29.52,275.2,72.25,28,few clouds,F,2.25664,4,7,Evening
IKRD_Northbound,08/06/2019 21:00,2019,6,8,21,0,231,3.9,36.7,224.85,0,3,44,21.9,0,0,21,34.85,233.62,30.67,28,few clouds,F,2.261571389,4,7,Late Evening
IKRD_Northbound,08/06/2019 22:00,2019,6,8,22,0,146,1.57,42.18,193.18,0,3,13,0,0,0,0,37.72,215.31,12.36,28,few clouds,F,2.255970333,4,7,Late Evening
IKRD_Northbound,08/06/2019 23:00,2019,6,8,23,0,99,4.98,40.11,206.22,0,3,26,3.27,0,0,3,38.38,211.57,8.62,26,few clouds,F,2.255571278,4,7,Late Evening
IKRD_Northbound,09/06/2019 00:00,2019,6,9,0,0,54,7.03,47.68,170.61,0,2,50,0,0,0,0,39.39,206.11,3.16,26,few clouds,F,2.255186917,4,1,Late Night
IKRD_Northbound,09/06/2019 02:00,2019,6,9,2,0,20,10.18,56.69,145.28,0,2,25,0,0,0,0,43.4,187.04,0,26,few clouds,F,2.254871111,4,1,Late Night
IKRD_Northbound,09/06/2019 05:00,2019,6,9,5,0,22,1.54,65.4,124.15,0,2,4,0,0,0,0,53.43,152.07,0,26,few clouds,F,2.25697225,4,1,Early Morning
IKRD_Northbound,09/06/2019 06:00,2019,6,9,6,0,85,2.28,58.65,139.42,0,2,19,0,0,0,0,52.49,154.8,0,26,few clouds,F,2.25707,4,1,Early Morning
IKRD_Northbound,09/06/2019 07:00,2019,6,9,7,0,133,1.83,55.25,147.44,0,2,27,0,0,0,0,48.59,167.16,0,26,few clouds,F,2.256195667,4,1,Early Morning
IKRD_Northbound,09/06/2019 08:00,2019,6,9,8,0,170,5.13,59.85,135.75,0,2,15,0,0,0,0,50.7,160.14,0,25,few clouds,F,2.255305,4,1,Early Morning
IKRD_Northbound,09/06/2019 09:00,2019,6,9,9,0,158,2.07,60.4,135.01,0,2,15,0,0,0,0,49.54,163.88,0,26,haze,F,2.255170889,4,1,Late Morning
IKRD_Northbound,09/06/2019 10:00,2019,6,9,10,0,513,5.5,58.13,140.18,0,2,20,0,0,0,0,48.98,165.77,0,27,few clouds,F,2.255392944,4,1,Late Morning
IKRD_Northbound,09/06/2019 11:00,2019,6,9,11,0,121,2.75,57.46,142.1,0,2,22,0,0,0,0,49.12,165.26,0,29,broken clouds,F,2.254880889,4,1,Late Morning
IKRD_Northbound,09/06/2019 12:00,2019,6,9,12,0,147,2.12,58.19,147.55,0,2,27,0,0,0,0,50.45,160.95,0,30,broken clouds,F,2.255535417,4,1,Early Afternoon
IKRD_Northbound,09/06/2019 13:00,2019,6,9,13,0,158,3.83,54.53,154.84,0,2,34,0,0,0,0,49.14,165.25,0,29,broken clouds,F,2.2556625,4,1,Early Afternoon
IKRD_Northbound,09/06/2019 14:00,2019,6,9,14,0,183,0.91,52.74,154.54,0,2,34,0,0,0,0,44.32,183.93,0,30,broken clouds,F,2.264382667,4,1,Early Afternoon
IKRD_Northbound,09/06/2019 15:00,2019,6,9,15,0,190,2.57,50.57,161.71,0,2,41,0,0,0,0,38,213.76,10.81,29,broken clouds,F,2.256355556,4,1,Late Afternoon
IKRD_Northbound,09/06/2019 16:00,2019,6,9,16,0,208,4,54.78,149.26,0,2,29,0,0,0,0,35.4,229.54,26.59,29,broken clouds,F,2.257143333,4,1,Late Afternoon
IKRD_Northbound,09/06/2019 17:00,2019,6,9,17,0,188,1.56,51.72,157.91,0,2,37,0,0,0,0,40.71,199.67,0,28,broken clouds,F,2.257934917,4,1,Late Afternoon
IKRD_Northbound,09/06/2019 18:00,2019,6,9,18,0,208,3.35,46.35,177.14,0,2,57,0,0,0,0,45.59,178.16,0,28,broken clouds,F,2.256198444,4,1,Evening
IKRD_Northbound,09/06/2019 19:00,2019,6,9,19,0,182,1.1,36.41,232.95,0,3,52,30,0,0,30,44.14,184.06,0,27,broken clouds,F,2.256780111,4,1,Evening
IKRD_Northbound,09/06/2019 20:00,2019,6,9,20,0,204,4.77,27.06,319.44,0,5,19,116.49,0,1,56,38.98,208.51,5.56,27,broken clouds,F,2.257699944,4,1,Evening
IKRD_Northbound,09/06/2019 21:00,2019,6,9,21,0,137,3.75,44.35,184.55,0,3,4,0,0,0,0,39.99,203.1,0.15,27,scattered clouds,F,2.2561025,4,1,Late Evening
IKRD_Northbound,09/06/2019 22:00,2019,6,9,22,0,112,0.76,39.55,206.42,0,3,26,3.47,0,0,3,42.66,190.42,0,27,light intensity drizzle,F,2.256477,4,1,Late Evening
IKRD_Northbound,09/06/2019 23:00,2019,6,9,23,0,71,1.18,49.22,165.08,0,2,45,0,0,0,0,45.03,180.28,0,26,light intensity drizzle,F,2.255002333,4,1,Late Evening
IKRD_Northbound,10/06/2019 00:00,2019,6,10,0,0,66,3.92,52.14,155.88,0,2,35,0,0,0,0,45.84,177.15,0,,,F,2.25571,4,2,Late Night
IKRD_Northbound,10/06/2019 01:00,2019,6,10,1,0,41,4.49,42.33,194.84,0,3,14,0,0,0,0,47.53,170.83,0,26,thunderstorm,F,2.255430528,4,2,Late Night
IKRD_Northbound,10/06/2019 03:00,2019,6,10,3,0,19,1.54,53.65,151.84,0,2,31,0,0,0,0,48.12,168.99,0,26,few clouds,F,2.258833,4,2,Late Night
IKRD_Northbound,10/06/2019 04:00,2019,6,10,4,0,23,5.15,60.12,138.51,0,2,18,0,0,0,0,51.28,158.31,0,25,few clouds,F,2.255038,4,2,Early Morning
IKRD_Northbound,10/06/2019 06:00,2019,6,10,6,0,179,1.36,61.73,131.76,0,2,11,0,0,0,0,57.73,140.82,0,25,light intensity drizzle,F,2.258205167,4,2,Early Morning
IKRD_Northbound,10/06/2019 07:00,2019,6,10,7,0,240,2.76,51.42,158.99,0,2,38,0,0,0,0,50.78,160,0,25,light intensity drizzle,F,2.256888889,4,2,Early Morning
IKRD_Northbound,10/06/2019 08:00,2019,6,10,8,0,221,1.84,53.46,152.62,0,2,32,0,0,0,0,47.67,170.89,0,25,light intensity drizzle,F,2.262868417,4,2,Early Morning
IKRD_Northbound,10/06/2019 09:00,2019,6,10,9,0,199,1.96,53.79,151.42,0,2,31,0,0,0,0,43.55,186.46,0,25,light intensity drizzle,F,2.255648056,4,2,Late Morning
IKRD_Northbound,10/06/2019 10:00,2019,6,10,10,0,172,1.82,49.43,165.22,0,2,45,0,0,0,0,44.79,181.41,0,25,broken clouds,F,2.25704275,4,2,Late Morning
IKRD_Northbound,10/06/2019 11:00,2019,6,10,11,0,141,2.63,45.75,178.3,0,2,58,0,0,0,0,46.54,174.48,0,25,light rain,F,2.255638667,4,2,Late Morning
IKRD_Northbound,10/06/2019 12:00,2019,6,10,12,0,145,2.19,46.37,175.84,0,2,55,0,0,0,0,41.78,194.57,0,25,light rain,F,2.258092944,4,2,Early Afternoon
IKRD_Northbound,10/06/2019 13:00,2019,6,10,13,0,183,1.31,54.57,149.62,0,2,29,0,0,0,0,39.14,207.87,4.92,26,light rain,F,2.260008833,4,2,Early Afternoon
IKRD_Northbound,10/06/2019 14:00,2019,6,10,14,0,184,2.89,38.99,239.77,0,3,59,36.82,0,0,36,34.08,238.29,35.34,27,broken clouds,F,2.255812,4,2,Early Afternoon
IKRD_Northbound,10/06/2019 15:00,2019,6,10,15,0,183,2.61,10.06,839.67,0,13,59,636.72,0,10,36,30.2,269.19,66.24,27,broken clouds,F,2.258205,4,2,Late Afternoon
IKRD_Northbound,10/06/2019 16:00,2019,6,10,16,0,219,4.03,12.92,847.09,0,14,7,644.14,0,10,44,28.69,283.04,80.09,27,broken clouds,F,2.255671556,4,2,Late Afternoon
IKRD_Northbound,10/06/2019 17:00,2019,6,10,17,0,199,2.31,44.94,188.78,0,3,8,0,0,0,0,26.05,311.89,108.94,28,broken clouds,F,2.256870694,4,2,Late Afternoon
IKRD_Northbound,10/06/2019 18:00,2019,6,10,18,0,199,2.64,39.52,207.38,0,3,27,4.43,0,0,4,23.53,346.58,143.63,29,broken clouds,F,2.265285389,4,2,Evening
IKRD_Northbound,10/06/2019 19:00,2019,6,10,19,0,223,2.09,37.75,219.2,0,3,39,16.25,0,0,16,22.04,368.56,165.61,28,scattered clouds,F,2.256406222,4,2,Evening
IKRD_Northbound,10/06/2019 20:00,2019,6,10,20,0,205,2.21,39.01,208.98,0,3,28,6.03,0,0,6,22.79,356.26,153.31,27,scattered clouds,F,2.255323722,4,2,Evening
IKRD_Northbound,10/06/2019 21:00,2019,6,10,21,0,190,3.01,42.06,193.79,0,3,13,0,0,0,0,25.88,314.85,111.9,27,few clouds,F,2.263421667,4,2,Late Evening
IKRD_Northbound,10/06/2019 22:00,2019,6,10,22,0,157,4.25,39.33,221.45,0,3,41,18.5,0,0,18,31.36,259.95,57,27,few clouds,F,2.264453333,4,2,Late Evening
IKRD_Northbound,10/06/2019 23:00,2019,6,10,23,0,99,2.67,43.6,187.17,0,3,7,0,0,0,0,34.76,233.56,30.61,27,few clouds,F,2.255151556,4,2,Late Evening
IKRD_Northbound,11/06/2019 00:00,2019,6,11,0,0,44,2.88,44.99,183.73,0,3,3,0,0,0,0,33.21,244.82,41.87,27,few clouds,F,2.2584645,4,3,Late Night
IKRD_Northbound,11/06/2019 01:00,2019,6,11,1,0,31,45.07,49.09,166.81,0,2,46,0,0,0,0,31.14,261.01,58.06,26,few clouds,F,2.2577365,4,3,Late Night
IKRD_Northbound,11/06/2019 06:00,2019,6,11,6,0,110,2.9,65.47,124.17,0,2,4,0,0,0,0,43.27,187.8,0,25,scattered clouds,F,2.257251667,4,3,Early Morning
IKRD_Northbound,11/06/2019 07:00,2019,6,11,7,0,231,1.37,53.41,153.46,0,2,33,0,0,0,0,48.03,169.06,0,25,few clouds,F,2.255542167,4,3,Early Morning
IKRD_Northbound,11/06/2019 08:00,2019,6,11,8,0,211,2.19,49.96,163.73,0,2,43,0,0,0,0,43.32,189.02,0,25,scattered clouds,F,2.274540667,4,3,Early Morning
IKRD_Northbound,11/06/2019 09:00,2019,6,11,9,0,178,2.19,49.96,163.29,0,2,43,0,0,0,0,36.36,223.35,20.4,26,few clouds,F,2.255835,4,3,Late Morning
IKRD_Northbound,11/06/2019 10:00,2019,6,11,10,0,153,1.26,45.82,177.4,0,2,57,0,0,0,0,35.88,226.41,23.46,27,scattered clouds,F,2.256553,4,3,Late Morning
IKRD_Northbound,11/06/2019 11:00,2019,6,11,11,0,181,1.15,47.66,170.59,0,2,50,0,0,0,0,36.07,225.31,22.36,26,scattered clouds,F,2.257481028,4,3,Late Morning
IKRD_Northbound,11/06/2019 12:00,2019,6,11,12,0,170,1.36,54.17,150.93,0,2,30,0,0,0,0,32.62,249.68,46.73,28,moderate rain,F,2.262378222,4,3,Early Afternoon
IKRD_Northbound,11/06/2019 13:00,2019,6,11,13,0,159,3.24,40.35,208.66,0,3,28,5.71,0,0,5,31.31,259.48,56.53,28,moderate rain,F,2.256755222,4,3,Early Afternoon
IKRD_Northbound,11/06/2019 14:00,2019,6,11,14,0,184,2.29,36.46,231.49,0,3,51,28.54,0,0,28,31.69,256.6,53.65,28,moderate rain,F,2.258792778,4,3,Early Afternoon
IKRD_Northbound,11/06/2019 15:00,2019,6,11,15,0,180,1.45,26.28,420.01,0,7,0,217.06,0,3,37,30.62,265.81,62.86,28,moderate rain,F,2.260861722,4,3,Late Afternoon
IKRD_Northbound,11/06/2019 16:00,2019,6,11,16,0,204,4.24,16.51,519.85,0,8,39,316.9,0,5,16,26.32,310.51,107.56,28,moderate rain,F,2.270173111,4,3,Late Afternoon
IKRD_Northbound,11/06/2019 17:00,2019,6,11,17,0,191,1.72,29.13,294.52,0,4,54,91.57,0,1,31,23.4,347.01,144.06,28,moderate rain,F,2.255565,4,3,Late Afternoon
IKRD_Northbound,11/06/2019 18:00,2019,6,11,18,0,228,2,43.31,188.45,0,3,8,0,0,0,0,21.52,379.03,176.08,26,light rain,F,2.265757111,4,3,Evening
IKRD_Northbound,11/06/2019 19:00,2019,6,11,19,0,220,1.2,40.97,199.12,0,3,19,0,0,0,0,21.29,381.63,178.68,26,light rain,F,2.256917417,4,3,Evening
IKRD_Northbound,11/06/2019 20:00,2019,6,11,20,0,252,2.16,40.52,203.69,0,3,23,0.74,0,0,0,22.18,367.4,164.45,27,few clouds,F,2.263592222,4,3,Evening
IKRD_Northbound,11/06/2019 21:00,2019,6,11,21,0,208,3.19,37.16,219.67,0,3,39,16.72,0,0,16,26.51,306.53,103.58,27,few clouds,F,2.257252861,4,3,Late Evening
IKRD_Northbound,11/06/2019 22:00,2019,6,11,22,0,186,1.51,36.72,221.37,0,3,41,18.42,0,0,18,32.45,251.05,48.1,26,few clouds,F,2.262936806,4,3,Late Evening
IKRD_Northbound,11/06/2019 23:00,2019,6,11,23,0,115,2.28,38.74,216.01,0,3,36,13.06,0,0,13,35.13,231.12,28.17,26,few clouds,F,2.255346,4,3,Late Evening
IKRD_Northbound,12/06/2019 00:00,2019,6,12,0,0,80,9.01,48.26,168.54,0,2,48,0,0,0,0,35.61,228.03,25.08,26,few clouds,F,2.25559675,4,4,Late Night
IKRD_Northbound,12/06/2019 06:00,2019,6,12,6,0,94,3.31,59.02,138.86,0,2,18,0,0,0,0,43.07,188.65,0,26,scattered clouds,F,2.256987639,4,4,Early Morning
IKRD_Northbound,12/06/2019 07:00,2019,6,12,7,0,135,1.34,64.39,127.3,0,2,7,0,0,0,0,46.38,175.05,0,26,scattered clouds,F,2.2552275,4,4,Early Morning
IKRD_Northbound,12/06/2019 08:00,2019,6,12,8,0,118,0.83,43.87,187.47,0,3,7,0,0,0,0,38.4,214.46,11.51,26,scattered clouds,F,2.287573333,4,4,Early Morning
IKRD_Northbound,12/06/2019 09:00,2019,6,12,9,0,119,3.06,53.91,150.7,0,2,30,0,0,0,0,31.63,256.9,53.95,29,light rain,F,2.257151944,4,4,Late Morning
IKRD_Northbound,12/06/2019 10:00,2019,6,12,10,0,131,2.58,47.53,172.29,0,2,52,0,0,0,0,33.56,241.98,39.03,29,light rain,F,2.255791333,4,4,Late Morning
IKRD_Northbound,12/06/2019 11:00,2019,6,12,11,0,146,0.73,56.14,144.7,0,2,24,0,0,0,0,34.87,232.88,29.93,27,few clouds,F,2.255701556,4,4,Late Morning
IKRD_Northbound,12/06/2019 12:00,2019,6,12,12,0,155,1.01,53.39,152.4,0,2,32,0,0,0,0,35.04,231.84,28.89,28,scattered clouds,F,2.256576,4,4,Early Afternoon
IKRD_Northbound,12/06/2019 13:00,2019,6,12,13,0,210,1.27,43.58,189.24,0,3,9,0,0,0,0,31.36,259.55,56.6,29,broken clouds,F,2.260968889,4,4,Early Afternoon
IKRD_Northbound,12/06/2019 14:00,2019,6,12,14,0,144,1.27,33.22,245.17,0,4,5,42.22,0,0,42,27.61,294.49,91.54,29,broken clouds,F,2.258574694,4,4,Early Afternoon
IKRD_Northbound,12/06/2019 15:00,2019,6,12,15,0,182,2.9,42.7,195.53,0,3,15,0,0,0,0,26.67,304.45,101.5,30,broken clouds,F,2.255467083,4,4,Late Afternoon
IKRD_Northbound,12/06/2019 16:00,2019,6,12,16,0,184,1.67,27.55,325.16,0,5,25,122.21,0,2,2,26.12,310.88,107.93,31,broken clouds,F,2.255607111,4,4,Late Afternoon
IKRD_Northbound,12/06/2019 17:00,2019,6,12,17,0,167,1.43,41.46,197.71,0,3,17,0,0,0,0,27.13,299.62,96.67,30,scattered clouds,F,2.257969611,4,4,Late Afternoon
IKRD_Northbound,12/06/2019 18:00,2019,6,12,18,0,156,1.48,48.16,169.5,0,2,49,0,0,0,0,27.11,300.28,97.33,29,scattered clouds,F,2.261275222,4,4,Evening
IKRD_Northbound,12/06/2019 19:00,2019,6,12,19,0,159,1.98,45.89,177.45,0,2,57,0,0,0,0,25.71,315.96,113.01,29,scattered clouds,F,2.256481,4,4,Evening
IKRD_Northbound,12/06/2019 20:00,2019,6,12,20,0,184,2.47,41.2,198.48,0,3,18,0,0,0,0,25.28,321.45,118.5,27,scattered clouds,F,2.257293333,4,4,Evening
IKRD_Northbound,12/06/2019 21:00,2019,6,12,21,0,123,3.97,43.27,188.24,0,3,8,0,0,0,0,27.75,293.25,90.3,27,thunderstorm,F,2.26046875,4,4,Late Evening
IKRD_Northbound,12/06/2019 22:00,2019,6,12,22,0,141,4.71,47.4,171.49,0,2,51,0,0,0,0,34.34,236.83,33.88,26,few clouds,F,2.259095056,4,4,Late Evening
IKRD_Northbound,12/06/2019 23:00,2019,6,12,23,0,99,7.93,48.51,167.68,0,2,47,0,0,0,0,37.31,217.59,14.64,26,few clouds,F,2.255078583,4,4,Late Evening
IKRD_Northbound,13/06/2019 00:00,2019,6,13,0,0,47,3.07,49.72,166.47,0,2,46,0,0,0,0,34.76,233.61,30.66,26,overcast clouds,F,2.255634333,4,5,Late Night
IKRD_Northbound,13/06/2019 01:00,2019,6,13,1,0,47,6.72,58.1,140.01,0,2,20,0,0,0,0,36.1,225.43,22.48,26,overcast clouds,F,2.260561944,4,5,Late Night
IKRD_Northbound,13/06/2019 05:00,2019,6,13,5,0,35,6.45,66.1,123.49,0,2,3,0,0,0,0,41.53,196.2,0,25,few clouds,F,2.263385,4,5,Early Morning
IKRD_Northbound,13/06/2019 06:00,2019,6,13,6,0,199,1.32,65.64,124.13,0,2,4,0,0,0,0,46.66,174.02,0,25,few clouds,F,2.255492556,4,5,Early Morning
IKRD_Northbound,13/06/2019 07:00,2019,6,13,7,0,231,2.64,57.2,144.52,0,2,24,0,0,0,0,47.2,172.09,0,25,few clouds,F,2.256291111,4,5,Early Morning
IKRD_Northbound,13/06/2019 08:00,2019,6,13,8,0,264,2.34,53.3,153.46,0,2,33,0,0,0,0,41.13,200,0,25,scattered clouds,F,2.285,4,5,Early Morning
IKRD_Northbound,13/06/2019 09:00,2019,6,13,9,0,184,1.06,53.54,152.2,0,2,32,0,0,0,0,34.67,234.51,31.56,26,few clouds,F,2.258461583,4,5,Late Morning
IKRD_Northbound,13/06/2019 10:00,2019,6,13,10,0,155,1.09,56.63,143.71,0,2,23,0,0,0,0,39.83,204.05,1.1,27,few clouds,F,2.257586528,4,5,Late Morning
IKRD_Northbound,13/06/2019 11:00,2019,6,13,11,0,156,2.16,53.16,153.71,0,2,33,0,0,0,0,40.53,200.39,0,28,scattered clouds,F,2.256057417,4,5,Late Morning
IKRD_Northbound,13/06/2019 12:00,2019,6,13,12,0,165,1.34,54.96,147.9,0,2,27,0,0,0,0,36.24,224.46,21.51,29,broken clouds,F,2.259564,4,5,Early Afternoon
IKRD_Northbound,13/06/2019 13:00,2019,6,13,13,0,166,2.25,48.1,187.05,0,3,7,0,0,0,0,33.04,246.71,43.76,29,broken clouds,F,2.264249556,4,5,Early Afternoon
IKRD_Northbound,13/06/2019 14:00,2019,6,13,14,0,211,7.5,9.99,845.44,0,14,5,642.49,0,10,42,30.62,265.2,62.25,31,broken clouds,F,2.255673333,4,5,Early Afternoon
IKRD_Northbound,13/06/2019 15:00,2019,6,13,15,0,194,1.05,21.61,426.69,0,7,6,223.74,0,3,43,27.89,291.75,88.8,31,broken clouds,F,2.260252083,4,5,Late Afternoon
IKRD_Northbound,13/06/2019 16:00,2019,6,13,16,0,192,0.78,48.31,168.6,0,2,48,0,0,0,0,27,300.85,97.9,31,scattered clouds,F,2.256375,4,5,Late Afternoon
IKRD_Northbound,13/06/2019 17:00,2019,6,13,17,0,180,4.09,31.18,267.47,0,4,27,64.52,0,1,4,23.6,344.34,141.39,28,moderate rain,F,2.25734,4,5,Late Afternoon
IKRD_Northbound,13/06/2019 18:00,2019,6,13,18,0,229,3.55,24.98,335.31,0,5,35,132.36,0,2,12,25.07,324,121.05,26,heavy intensity rain,F,2.2563,4,5,Evening
IKRD_Northbound,13/06/2019 19:00,2019,6,13,19,0,203,1.45,27.08,309.11,0,5,9,106.16,0,1,46,23.39,347.23,144.28,26,heavy intensity rain,F,2.256030472,4,5,Evening
IKRD_Northbound,13/06/2019 20:00,2019,6,13,20,0,214,4.16,31.45,266.13,0,4,26,63.18,0,1,3,24.37,333.56,130.61,26,heavy intensity rain,F,2.258015889,4,5,Evening
IKRD_Northbound,13/06/2019 21:00,2019,6,13,21,0,213,2.58,36.41,225.77,0,3,45,22.82,0,0,22,27.39,298.63,95.68,25,moderate rain,F,2.272076583,4,5,Late Evening
IKRD_Northbound,13/06/2019 22:00,2019,6,13,22,0,212,2.46,40.66,205.78,0,3,25,2.83,0,0,2,31.93,254.89,51.94,25,moderate rain,F,2.260732694,4,5,Late Evening
IKRD_Northbound,13/06/2019 23:00,2019,6,13,23,0,88,4.73,47.36,171.58,0,2,51,0,0,0,0,36.18,224.43,21.48,25,moderate rain,F,2.2555215,4,5,Late Evening
IKRD_Northbound,14/06/2019 00:00,2019,6,14,0,0,47,3.07,43.22,188.34,0,3,8,0,0,0,0,36.81,220.6,17.65,25,light rain,F,2.255635,4,6,Late Night
IKRD_Northbound,14/06/2019 06:00,2019,6,14,6,0,116,11.96,43.6,188.74,0,3,8,0,0,0,0,48.31,168.2,0,25,overcast clouds,F,2.257150556,4,6,Early Morning
IKRD_Northbound,14/06/2019 07:00,2019,6,14,7,0,192,1.82,58.46,141.02,0,2,21,0,0,0,0,47.9,169.7,0,25,few clouds,F,2.257952778,4,6,Early Morning
IKRD_Northbound,14/06/2019 08:00,2019,6,14,8,0,226,1.79,45.57,182.84,0,3,2,0,0,0,0,39.4,206.98,4.03,25,scattered clouds,F,2.265281111,4,6,Early Morning
IKRD_Northbound,14/06/2019 09:00,2019,6,14,9,0,148,5.92,44.98,183.81,0,3,3,0,0,0,0,34.17,237.8,34.85,26,scattered clouds,F,2.257118333,4,6,Late Morning
IKRD_Northbound,14/06/2019 10:00,2019,6,14,10,0,202,1.7,50.32,161.63,0,2,41,0,0,0,0,34.87,233.1,30.15,27,scattered clouds,F,2.2578325,4,6,Late Morning
IKRD_Northbound,14/06/2019 11:00,2019,6,14,11,0,171,2.65,51.31,158.94,0,2,38,0,0,0,0,37.77,215.16,12.21,27,broken clouds,F,2.257387,4,6,Late Morning
IKRD_Northbound,14/06/2019 12:00,2019,6,14,12,0,180,1.12,47.58,172.45,0,2,52,0,0,0,0,35.25,230.71,27.76,28,broken clouds,F,2.259035417,4,6,Early Afternoon
IKRD_Northbound,14/06/2019 13:00,2019,6,14,13,0,141,4.86,36.03,230.03,0,3,50,27.08,0,0,27,29.54,276.09,73.14,28,light rain,F,2.265471833,4,6,Early Afternoon
IKRD_Northbound,14/06/2019 14:00,2019,6,14,14,0,167,3.11,43.96,189.98,0,3,9,0,0,0,0,26.76,303.58,100.63,24,thunderstorm with rain,F,2.256611333,4,6,Early Afternoon
IKRD_Northbound,14/06/2019 15:00,2019,6,14,15,0,190,2.05,35.34,230.49,0,3,50,27.54,0,0,27,28,290.46,87.51,23,thunderstorm with light rain,F,2.259133333,4,6,Late Afternoon
IKRD_Northbound,14/06/2019 16:00,2019,6,14,16,0,193,1.42,42.04,194.86,0,3,14,0,0,0,0,25.12,325.74,122.79,25,thunderstorm,F,2.272941333,4,6,Late Afternoon
IKRD_Northbound,14/06/2019 17:00,2019,6,14,17,0,202,2.79,36.84,223.13,0,3,43,20.18,0,0,20,25.9,313.59,110.64,26,thunderstorm,F,2.256105833,4,6,Late Afternoon
IKRD_Northbound,14/06/2019 18:00,2019,6,14,18,0,634,5.83,46.18,178.26,0,2,58,0,0,0,0,23.57,346.32,143.37,26,scattered clouds,F,2.267434,4,6,Evening
